"Anchor_anchor__cSc3P","Anchor_anchor__cSc3P href","Anchor_anchor__cSc3P 2","Anchor_anchor__cSc3P href 2","Anchor_anchor__cSc3P 3","Anchor_anchor__cSc3P href 3","tablescraper-selected-row","tablescraper-selected-row 2","Anchor_anchor__cSc3P 4","Anchor_anchor__cSc3P href 4","Anchor_anchor__cSc3P 5","Anchor_anchor__cSc3P href 5","Anchor_anchor__cSc3P 6","Anchor_anchor__cSc3P href 6","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row 5","tablescraper-selected-row 6","tablescraper-selected-row 7","tablescraper-selected-row 8","tablescraper-selected-row 9","tablescraper-selected-row 10","tablescraper-selected-row 11","tablescraper-selected-row 12","tablescraper-selected-row 13","tablescraper-selected-row 14"
"Amir Johnson","https://www.nba.com/stats/player/101161/","TOR","https://www.nba.com/stats/team/1610612761/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-9","210","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","2","56","64.0","7.1","6.4","1.2","0.6","10.2","16.6","14.1","60.0","8.5"
"Anderson Varejao","https://www.nba.com/stats/player/2760/","CLE","https://www.nba.com/stats/team/1610612739/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-11","260","None","https://www.nba.com/stats/players/traditional/?College=None","Brazil","https://www.nba.com/stats/players/traditional/?Country=Brazil","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","2","30","25.0","10.8","11.5","1.7","-1.0","13.5","24.1","16.3","54.2","8.6"
"Andray Blatche","https://www.nba.com/stats/player/101154/","WAS","https://www.nba.com/stats/team/1610612764/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-11","260","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","2","49","26.0","8.5","5.8","1.1","-12.4","6.2","19.6","21.4","41.5","7.6"
"Andre Emmett","https://www.nba.com/stats/player/2765/","NJN","https://www.nba.com/stats/team/1610612751/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-5","230","Texas Tech","https://www.nba.com/stats/players/traditional/?College=Texas%20Tech","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","2","35","6.0","2.2","1.0","0.2","-5.9","6.1","7.8","14.0","61.8","3.6"
"Andre Iguodala","https://www.nba.com/stats/player/2738/","PHI","https://www.nba.com/stats/team/1610612755/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-6","207","Arizona","https://www.nba.com/stats/players/traditional/?College=Arizona","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","9","62.0","12.4","6.1","5.5","5.2","2.5","14.4","17.6","53.7","24.1"
"Andre Miller","https://www.nba.com/stats/player/1889/","DEN","https://www.nba.com/stats/team/1610612743/traditional","36","https://www.nba.com/stats/players/traditional/?CF=AGE*E*36","6-2","200","Utah","https://www.nba.com/stats/players/traditional/?College=Utah","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","8","66.0","9.7","3.3","6.7","4.6","3.2","9.2","19.8","51.0","36.5"
"Andrea Bargnani","https://www.nba.com/stats/player/200745/","TOR","https://www.nba.com/stats/team/1610612761/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","7-0","256","None","https://www.nba.com/stats/players/traditional/?College=None","Italy","https://www.nba.com/stats/players/traditional/?Country=Italy","2006","https://www.nba.com/stats/players/traditional/?DraftYear=2006","1","1","31.0","19.5","5.5","2.0","-2.3","2.6","14.8","28.8","53.8","11.3"
"Andres Nocioni","https://www.nba.com/stats/player/2804/","PHI","https://www.nba.com/stats/team/1610612755/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-7","225","None","https://www.nba.com/stats/players/traditional/?College=None","Argentina","https://www.nba.com/stats/players/traditional/?Country=Argentina","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","11.0","1.5","1.3","0.1","-18.9","1.7","23.6","22.8","34.2","3.3"
"Andrew Bogut","https://www.nba.com/stats/player/101106/","MIL","https://www.nba.com/stats/team/1610612749/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","7-0","260","Utah","https://www.nba.com/stats/players/traditional/?College=Utah","Australia","https://www.nba.com/stats/players/traditional/?Country=Australia","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","1","12.0","11.3","8.3","2.6","3.4","6.1","21.4","21.4","46.5","14.8"
"Andrew Bynum","https://www.nba.com/stats/player/101115/","LAL","https://www.nba.com/stats/team/1610612747/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","7-0","285","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","10","60.0","18.7","11.8","1.4","2.1","9.6","23.4","23.4","59.4","7.4"
"Andrew Goudelock","https://www.nba.com/stats/player/202726/","LAL","https://www.nba.com/stats/team/1610612747/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-3","200","Charleston","https://www.nba.com/stats/players/traditional/?College=Charleston","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","2","46","40.0","4.4","0.8","0.5","-4.0","1.2","6.1","22.0","48.8","8.5"
"Andris Biedrins","https://www.nba.com/stats/player/2740/","GSW","https://www.nba.com/stats/team/1610612744/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","7-0","242","None","https://www.nba.com/stats/players/traditional/?College=None","Latvia","https://www.nba.com/stats/players/traditional/?Country=Latvia","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","11","47.0","1.7","3.7","0.3","-7.7","6.4","18.5","5.1","58.1","2.9"
"Antawn Jamison","https://www.nba.com/stats/player/1712/","CLE","https://www.nba.com/stats/team/1610612739/traditional","36","https://www.nba.com/stats/players/traditional/?CF=AGE*E*36","6-9","235","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","1","4","65.0","17.2","6.3","2.0","-7.2","5.3","13.9","25.5","48.1","11.0"
"Anthony Carter","https://www.nba.com/stats/player/1853/","TOR","https://www.nba.com/stats/team/1610612761/traditional","37","https://www.nba.com/stats/players/traditional/?CF=AGE*E*37","6-1","190","Hawaii","https://www.nba.com/stats/players/traditional/?College=Hawaii","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","24.0","2.0","1.4","1.4","-11.2","2.4","13.5","15.9","40.9","29.6"
"Anthony Morrow","https://www.nba.com/stats/player/201627/","NJN","https://www.nba.com/stats/team/1610612751/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-5","210","Georgia Tech","https://www.nba.com/stats/players/traditional/?College=Georgia%20Tech","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","62.0","12.0","2.0","1.0","-4.2","1.9","6.3","20.8","53.1","6.5"
"Anthony Parker","https://www.nba.com/stats/player/1515/","CLE","https://www.nba.com/stats/team/1610612739/traditional","37","https://www.nba.com/stats/players/traditional/?CF=AGE*E*37","6-6","210","Bradley","https://www.nba.com/stats/players/traditional/?College=Bradley","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1997","https://www.nba.com/stats/players/traditional/?DraftYear=1997","1","21","51.0","7.2","2.7","2.4","-10.1","0.8","10.8","13.8","52.3","14.4"
"Anthony Randolph","https://www.nba.com/stats/player/201576/","MIN","https://www.nba.com/stats/team/1610612750/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-11","225","Louisiana State","https://www.nba.com/stats/players/traditional/?College=Louisiana%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","14","34.0","7.4","3.6","0.6","-3.0","8.1","14.7","23.5","53.2","6.6"
"Anthony Tolliver","https://www.nba.com/stats/player/201229/","MIN","https://www.nba.com/stats/team/1610612750/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-8","240","Creighton","https://www.nba.com/stats/players/traditional/?College=Creighton","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","51.0","4.1","3.0","0.4","-2.0","5.6","11.3","12.0","50.4","4.0"
"Armon Johnson","https://www.nba.com/stats/player/202356/","NJN","https://www.nba.com/stats/team/1610612751/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-3","195","Nevada","https://www.nba.com/stats/players/traditional/?College=Nevada","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","2","34","9.0","5.2","1.4","1.2","-4.9","0.7","9.4","17.8","51.5","16.7"
"Arron Afflalo","https://www.nba.com/stats/player/201167/","DEN","https://www.nba.com/stats/team/1610612743/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-5","215","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2007","https://www.nba.com/stats/players/traditional/?DraftYear=2007","1","27","62.0","15.2","3.2","2.4","1.1","2.0","7.6","18.6","58.4","11.5"
"Austin Daye","https://www.nba.com/stats/player/201948/","DET","https://www.nba.com/stats/team/1610612765/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-11","200","Gonzaga","https://www.nba.com/stats/players/traditional/?College=Gonzaga","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","15","41.0","4.7","2.2","0.8","-11.5","2.2","13.8","21.1","39.4","10.0"
"Avery Bradley","https://www.nba.com/stats/player/202340/","BOS","https://www.nba.com/stats/team/1610612738/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-2","180","University of Texas at Austin","https://www.nba.com/stats/players/traditional/?College=University%20of%20Texas%20at%20Austin","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","19","64.0","7.6","1.8","1.4","4.1","2.9","5.7","17.9","55.5","10.9"
"Baron Davis","https://www.nba.com/stats/player/1884/","NYK","https://www.nba.com/stats/team/1610612752/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-3","212","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","3","29.0","6.1","1.9","4.7","3.8","2.4","7.5","20.5","45.7","34.7"
"Ben Gordon","https://www.nba.com/stats/player/2732/","DET","https://www.nba.com/stats/team/1610612765/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-3","200","Connecticut","https://www.nba.com/stats/players/traditional/?College=Connecticut","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","3","52.0","12.5","2.3","2.4","-7.3","1.0","8.6","22.7","54.9","17.2"
"Ben Uzoh","https://www.nba.com/stats/player/202386/","TOR","https://www.nba.com/stats/team/1610612761/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-3","205","Tulsa","https://www.nba.com/stats/players/traditional/?College=Tulsa","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","18.0","4.5","3.7","3.4","1.2","5.3","12.5","15.9","37.7","28.0"
"Ben Wallace","https://www.nba.com/stats/player/1112/","DET","https://www.nba.com/stats/team/1610612765/traditional","37","https://www.nba.com/stats/players/traditional/?CF=AGE*E*37","6-9","240","Virginia Union","https://www.nba.com/stats/players/traditional/?College=Virginia%20Union","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","62.0","1.4","4.3","0.7","-5.0","8.2","21.2","6.8","39.8","7.3"
"Beno Udrih","https://www.nba.com/stats/player/2757/","MIL","https://www.nba.com/stats/team/1610612749/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-3","203","None","https://www.nba.com/stats/players/traditional/?College=None","Slovenia","https://www.nba.com/stats/players/traditional/?Country=Slovenia","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","28","59.0","5.9","1.7","3.8","10.7","2.4","6.6","17.7","48.8","31.7"
"Bismack Biyombo","https://www.nba.com/stats/player/202687/","CHA","https://www.nba.com/stats/team/1610612766/traditional","19","https://www.nba.com/stats/players/traditional/?CF=AGE*E*19","6-9","245","None","https://www.nba.com/stats/players/traditional/?College=None","DRC","https://www.nba.com/stats/players/traditional/?Country=DRC","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","7","63.0","5.2","5.8","0.4","-15.8","7.5","17.7","12.9","48.0","3.2"
"Blake Ahearn","https://www.nba.com/stats/player/201336/","UTA","https://www.nba.com/stats/team/1610612762/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-2","190","Missouri State","https://www.nba.com/stats/players/traditional/?College=Missouri%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","4.0","2.5","0.5","0.3","-22.4","0.0","7.4","27.1","35.7","6.3"
"Blake Griffin","https://www.nba.com/stats/player/201933/","LAC","https://www.nba.com/stats/team/1610612746/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-10","251","Oklahoma","https://www.nba.com/stats/players/traditional/?College=Oklahoma","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","1","66.0","20.7","10.9","3.2","7.4","9.3","21.7","26.2","55.7","15.6"
"Bobby Simmons","https://www.nba.com/stats/player/2250/","LAC","https://www.nba.com/stats/team/1610612746/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-6","235","DePaul","https://www.nba.com/stats/players/traditional/?College=DePaul","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","2","41","28.0","2.9","2.0","0.4","-2.0","4.0","9.9","11.0","43.0","3.9"
"Boris Diaw","https://www.nba.com/stats/player/2564/","SAS","https://www.nba.com/stats/team/1610612759/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-8","235","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","21","57.0","6.4","4.9","3.6","-7.8","4.9","14.8","15.1","49.8","22.4"
"Brad Miller","https://www.nba.com/stats/player/1802/","MIN","https://www.nba.com/stats/team/1610612750/traditional","36","https://www.nba.com/stats/players/traditional/?CF=AGE*E*36","7-0","261","Purdue","https://www.nba.com/stats/players/traditional/?College=Purdue","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","15.0","2.3","1.3","1.6","-5.9","2.6","11.0","13.6","54.2","25.5"
"Brandan Wright","https://www.nba.com/stats/player/201148/","DAL","https://www.nba.com/stats/team/1610612742/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-10","210","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2007","https://www.nba.com/stats/players/traditional/?DraftYear=2007","1","8","49.0","6.9","3.6","0.3","1.3","8.3","13.4","16.7","63.2","2.9"
"Brandon Bass","https://www.nba.com/stats/player/101138/","BOS","https://www.nba.com/stats/team/1610612738/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-8","250","Louisiana State","https://www.nba.com/stats/players/traditional/?College=Louisiana%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","2","33","59.0","12.5","6.2","0.9","4.3","5.7","14.4","19.5","52.4","5.0"
"Brandon Jennings","https://www.nba.com/stats/player/201943/","MIL","https://www.nba.com/stats/team/1610612749/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-1","169","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","10","66.0","19.1","3.4","5.5","-2.0","2.0","7.7","25.3","51.4","26.4"
"Brandon Knight","https://www.nba.com/stats/player/202688/","DET","https://www.nba.com/stats/team/1610612765/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-3","189","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","8","66.0","12.8","3.2","3.8","-6.2","1.6","9.1","21.5","51.1","20.2"
"Brandon Rush","https://www.nba.com/stats/player/201575/","GSW","https://www.nba.com/stats/team/1610612744/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-6","225","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","13","65.0","9.8","3.9","1.4","-2.1","2.0","12.6","15.3","62.8","8.1"
"Brendan Haywood","https://www.nba.com/stats/player/2217/","DAL","https://www.nba.com/stats/team/1610612742/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","7-0","263","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","1","20","54.0","5.2","6.0","0.4","1.4","12.3","16.0","12.6","52.0","2.5"
"Brian Cardinal","https://www.nba.com/stats/player/2073/","DAL","https://www.nba.com/stats/team/1610612742/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-8","240","Purdue","https://www.nba.com/stats/players/traditional/?College=Purdue","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","2","44","44.0","1.0","0.8","0.4","-10.0","1.4","10.6","10.3","37.3","9.4"
"Brian Cook","https://www.nba.com/stats/player/2567/","WAS","https://www.nba.com/stats/team/1610612764/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-9","250","Illinois","https://www.nba.com/stats/players/traditional/?College=Illinois","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","24","32.0","2.5","2.0","0.3","-0.7","3.5","18.5","18.2","39.6","5.6"
"Brian Scalabrine","https://www.nba.com/stats/player/2243/","CHI","https://www.nba.com/stats/team/1610612741/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-9","235","Southern California","https://www.nba.com/stats/players/traditional/?College=Southern%20California","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","2","34","28.0","1.1","0.8","0.5","2.5","6.0","11.2","14.4","49.0","19.5"
"Brian Skinner","https://www.nba.com/stats/player/1730/","MEM","https://www.nba.com/stats/team/1610612763/traditional","36","https://www.nba.com/stats/players/traditional/?CF=AGE*E*36","6-9","255","Baylor","https://www.nba.com/stats/players/traditional/?College=Baylor","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","1","22","1.0","0.0","0.0","0.0","-77.8","0.0","0.0","10.0","0.0","0.0"
"Brook Lopez","https://www.nba.com/stats/player/201572/","NJN","https://www.nba.com/stats/team/1610612751/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","7-0","265","Stanford","https://www.nba.com/stats/players/traditional/?College=Stanford","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","10","5.0","19.2","3.6","1.2","-10.6","5.5","7.2","30.9","52.7","9.4"
"Byron Mullens","https://www.nba.com/stats/player/201957/","CHA","https://www.nba.com/stats/team/1610612766/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","7-0","275","Ohio State","https://www.nba.com/stats/players/traditional/?College=Ohio%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","24","65.0","9.3","5.0","0.9","-12.9","6.5","16.3","22.1","47.3","7.3"
"C.J. Watson","https://www.nba.com/stats/player/201228/","CHI","https://www.nba.com/stats/team/1610612741/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-2","175","Tennessee","https://www.nba.com/stats/players/traditional/?College=Tennessee","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","49.0","9.7","2.1","4.1","1.4","1.8","7.2","22.4","49.1","28.3"
"CJ Miles","https://www.nba.com/stats/player/101139/","UTA","https://www.nba.com/stats/team/1610612762/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-6","222","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","2","34","56.0","9.1","2.1","1.2","0.0","2.4","8.0","21.8","48.4","9.6"
