"Anchor_anchor__cSc3P","Anchor_anchor__cSc3P href","Anchor_anchor__cSc3P 2","Anchor_anchor__cSc3P href 2","Anchor_anchor__cSc3P 3","Anchor_anchor__cSc3P href 3","tablescraper-selected-row","tablescraper-selected-row 2","Anchor_anchor__cSc3P 4","Anchor_anchor__cSc3P href 4","Anchor_anchor__cSc3P 5","Anchor_anchor__cSc3P href 5","Anchor_anchor__cSc3P 6","Anchor_anchor__cSc3P href 6","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row 5","tablescraper-selected-row 6","tablescraper-selected-row 7","tablescraper-selected-row 8","tablescraper-selected-row 9","tablescraper-selected-row 10","tablescraper-selected-row 11","tablescraper-selected-row 12","tablescraper-selected-row 13","tablescraper-selected-row 14"
"Amir Coffey","https://www.nba.com/stats/player/1629599/","LAC","https://www.nba.com/stats/team/1610612746/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-7","210","Minnesota","https://www.nba.com/stats/players/traditional/?College=Minnesota","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","69.0","9.0","2.9","1.8","-0.9","1.7","10.2","15.4","59.8","11.2"
"Andre Drummond","https://www.nba.com/stats/player/203083/","BKN","https://www.nba.com/stats/team/1610612751/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-10","279","Connecticut","https://www.nba.com/stats/players/traditional/?College=Connecticut","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","9","73.0","7.9","9.3","1.8","2.4","15.5","30.5","18.1","57.4","13.0"
"Andre Iguodala","https://www.nba.com/stats/player/2738/","GSW","https://www.nba.com/stats/team/1610612744/traditional","38","https://www.nba.com/stats/players/traditional/?CF=AGE*E*38","6-6","215","Arizona","https://www.nba.com/stats/players/traditional/?College=Arizona","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","9","31.0","4.0","3.2","3.7","8.7","3.5","11.7","11.3","47.8","26.3"
"Andrew Wiggins","https://www.nba.com/stats/player/203952/","GSW","https://www.nba.com/stats/team/1610612744/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-7","197","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","1","73.0","17.2","4.5","2.2","5.8","3.6","9.5","22.4","56.0","10.9"
"Anfernee Simons","https://www.nba.com/stats/player/1629014/","POR","https://www.nba.com/stats/team/1610612757/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-3","181","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","1","24","57.0","17.3","2.6","3.9","-2.5","1.5","7.5","24.4","58.3","21.9"
"Anthony Davis","https://www.nba.com/stats/player/203076/","LAL","https://www.nba.com/stats/team/1610612747/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-10","253","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","1","40.0","23.2","9.9","3.1","-3.0","7.2","19.6","26.3","57.8","14.7"
"Anthony Edwards","https://www.nba.com/stats/player/1630162/","MIN","https://www.nba.com/stats/team/1610612750/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-4","225","Georgia","https://www.nba.com/stats/players/traditional/?College=Georgia","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2020","https://www.nba.com/stats/players/traditional/?DraftYear=2020","1","1","72.0","21.3","4.8","3.8","4.0","2.3","11.3","26.2","56.0","17.3"
"Anthony Gill","https://www.nba.com/stats/player/1630264/","WAS","https://www.nba.com/stats/team/1610612764/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-7","230","Virginia","https://www.nba.com/stats/players/traditional/?College=Virginia","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","44.0","4.1","1.9","0.6","5.8","7.5","11.2","13.8","68.2","8.0"
"Anthony Lamb","https://www.nba.com/stats/player/1630237/","HOU","https://www.nba.com/stats/team/1610612745/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-6","227","Vermont","https://www.nba.com/stats/players/traditional/?College=Vermont","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","2.0","0.0","0.5","1.0","29.4","0.0","12.5","10.5","0.0","40.0"
"Armoni Brooks","https://www.nba.com/stats/player/1629717/","TOR","https://www.nba.com/stats/team/1610612761/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-3","195","Houston","https://www.nba.com/stats/players/traditional/?College=Houston","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","","","54.0","5.3","1.9","1.1","-3.8","2.1","9.7","15.9","48.3","10.5"
"Arnoldas Kulboka","https://www.nba.com/stats/player/1629083/","CHA","https://www.nba.com/stats/team/1610612766/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-10","209","None","https://www.nba.com/stats/players/traditional/?College=None","Lithuania","https://www.nba.com/stats/players/traditional/?Country=Lithuania","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","2","55","2.0","0.0","0.0","0.0","-100.0","0.0","0.0","7.1","0.0","0.0"
"Austin Reaves","https://www.nba.com/stats/player/1630559/","LAL","https://www.nba.com/stats/team/1610612747/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-5","197","Oklahoma","https://www.nba.com/stats/players/traditional/?College=Oklahoma","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","61.0","7.3","3.2","1.8","1.8","3.1","9.9","12.1","60.0","10.1"
"Austin Rivers","https://www.nba.com/stats/player/203085/","DEN","https://www.nba.com/stats/team/1610612743/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-4","200","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","10","67.0","6.0","1.7","1.3","1.9","1.4","6.3","12.3","54.6","8.2"
"Avery Bradley","https://www.nba.com/stats/player/202340/","LAL","https://www.nba.com/stats/team/1610612747/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-3","180","University of Texas at Austin","https://www.nba.com/stats/players/traditional/?College=University%20of%20Texas%20at%20Austin","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","19","62.0","6.4","2.2","0.8","-5.8","2.1","7.3","11.9","55.0","4.6"
"Ayo Dosunmu","https://www.nba.com/stats/player/1630245/","CHI","https://www.nba.com/stats/team/1610612741/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-4","200","Illinois","https://www.nba.com/stats/players/traditional/?College=Illinois","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2021","https://www.nba.com/stats/players/traditional/?DraftYear=2021","2","38","77.0","8.8","2.8","3.3","-5.0","1.3","9.0","13.8","59.6","16.4"
"BJ Johnson","https://www.nba.com/stats/player/1629168/","ORL","https://www.nba.com/stats/team/1610612753/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-6","200","La Salle","https://www.nba.com/stats/players/traditional/?College=La%20Salle","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","4.0","6.5","3.8","0.0","-9.2","9.1","12.2","16.9","52.0","0.0"
"Bam Adebayo","https://www.nba.com/stats/player/1628389/","MIA","https://www.nba.com/stats/team/1610612748/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-9","255","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","1","14","56.0","19.1","10.1","3.4","8.1","8.0","23.4","24.8","60.8","17.2"
"Ben McLemore","https://www.nba.com/stats/player/203463/","POR","https://www.nba.com/stats/team/1610612757/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-3","195","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","1","7","64.0","10.2","1.6","0.9","-13.1","0.9","7.2","20.7","56.7","7.7"
"Bismack Biyombo","https://www.nba.com/stats/player/202687/","PHX","https://www.nba.com/stats/team/1610612756/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-8","255","None","https://www.nba.com/stats/players/traditional/?College=None","DRC","https://www.nba.com/stats/players/traditional/?Country=DRC","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","7","36.0","5.8","4.6","0.6","5.6","11.7","20.7","16.7","59.6","6.4"
"Blake Griffin","https://www.nba.com/stats/player/201933/","BKN","https://www.nba.com/stats/team/1610612751/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-9","250","Oklahoma","https://www.nba.com/stats/players/traditional/?College=Oklahoma","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","1","56.0","6.4","4.1","1.9","-4.7","6.1","16.9","16.7","51.8","15.7"
"Boban Marjanović","https://www.nba.com/stats/player/1626246/","DAL","https://www.nba.com/stats/team/1610612742/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","7-3","290","None","https://www.nba.com/stats/players/traditional/?College=None","Serbia","https://www.nba.com/stats/players/traditional/?Country=Serbia","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","23.0","4.3","1.7","0.1","12.8","6.6","22.8","31.1","61.5","4.4"
"Bobby Portis","https://www.nba.com/stats/player/1626171/","MIL","https://www.nba.com/stats/team/1610612749/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-10","250","Arkansas","https://www.nba.com/stats/players/traditional/?College=Arkansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2015","https://www.nba.com/stats/players/traditional/?DraftYear=2015","1","22","72.0","14.6","9.1","1.2","6.3","8.5","21.8","20.7","57.1","6.1"
"Bogdan Bogdanović","https://www.nba.com/stats/player/203992/","ATL","https://www.nba.com/stats/team/1610612737/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-6","225","None","https://www.nba.com/stats/players/traditional/?College=None","Serbia","https://www.nba.com/stats/players/traditional/?Country=Serbia","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","27","63.0","15.1","4.0","3.1","4.5","1.6","11.6","21.2","56.2","15.2"
"Bojan Bogdanović","https://www.nba.com/stats/player/202711/","UTA","https://www.nba.com/stats/team/1610612762/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-7","226","None","https://www.nba.com/stats/players/traditional/?College=None","Croatia","https://www.nba.com/stats/players/traditional/?Country=Croatia","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","2","31","69.0","18.1","4.3","1.7","4.8","2.7","10.6","23.2","59.9","8.6"
"Bol Bol","https://www.nba.com/stats/player/1629626/","ORL","https://www.nba.com/stats/team/1610612753/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","7-2","220","Oregon","https://www.nba.com/stats/players/traditional/?College=Oregon","Sudan","https://www.nba.com/stats/players/traditional/?Country=Sudan","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","2","44","14.0","2.4","1.4","0.4","0.5","4.9","21.1","16.0","56.5","10.2"
"Bones Hyland","https://www.nba.com/stats/player/1630538/","DEN","https://www.nba.com/stats/team/1610612743/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-2","169","Virginia Commonwealth","https://www.nba.com/stats/players/traditional/?College=Virginia%20Commonwealth","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2021","https://www.nba.com/stats/players/traditional/?DraftYear=2021","1","26","69.0","10.1","2.7","2.8","1.7","1.1","13.3","23.1","55.8","22.0"
"Brad Wanamaker","https://www.nba.com/stats/player/202954/","WAS","https://www.nba.com/stats/team/1610612764/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-3","210","Pittsburgh","https://www.nba.com/stats/players/traditional/?College=Pittsburgh","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","23.0","3.6","1.7","2.4","-6.4","1.8","10.7","14.6","47.2","24.3"
"Bradley Beal","https://www.nba.com/stats/player/203078/","WAS","https://www.nba.com/stats/team/1610612764/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-4","207","Florida","https://www.nba.com/stats/players/traditional/?College=Florida","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","3","40.0","23.2","4.7","6.6","-3.5","2.6","9.9","29.7","53.9","30.9"
"Brandon Boston","https://www.nba.com/stats/player/1630527/","LAC","https://www.nba.com/stats/team/1610612746/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-6","188","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2021","https://www.nba.com/stats/players/traditional/?DraftYear=2021","2","51","51.0","6.7","2.2","1.0","-2.0","2.0","11.1","21.2","48.1","10.3"
"Brandon Clarke","https://www.nba.com/stats/player/1629634/","MEM","https://www.nba.com/stats/team/1610612763/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-8","215","Gonzaga","https://www.nba.com/stats/players/traditional/?College=Gonzaga","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","1","21","64.0","10.4","5.3","1.3","7.5","9.9","14.8","17.1","66.0","10.1"
"Brandon Goodwin","https://www.nba.com/stats/player/1629164/","CLE","https://www.nba.com/stats/team/1610612739/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-0","180","Florida Gulf Coast","https://www.nba.com/stats/players/traditional/?College=Florida%20Gulf%20Coast","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","36.0","4.8","1.9","2.5","-6.3","2.8","11.0","17.7","50.1","27.8"
"Brandon Ingram","https://www.nba.com/stats/player/1627742/","NOP","https://www.nba.com/stats/team/1610612740/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-8","190","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","1","2","55.0","22.7","5.8","5.6","3.3","1.9","15.2","29.1","55.4","26.8"
"Brandon Knight","https://www.nba.com/stats/player/202688/","DAL","https://www.nba.com/stats/team/1610612742/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-2","182","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","8","5.0","6.4","1.6","1.6","-3.6","0.0","9.8","21.6","56.1","20.0"
"Brandon Williams","https://www.nba.com/stats/player/1630314/","POR","https://www.nba.com/stats/team/1610612757/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-2","190","Arizona","https://www.nba.com/stats/players/traditional/?College=Arizona","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","24.0","12.9","3.1","3.9","-20.4","2.6","8.9","24.6","47.6","23.5"
"Braxton Key","https://www.nba.com/stats/player/1630296/","DET","https://www.nba.com/stats/team/1610612765/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-8","225","Virginia","https://www.nba.com/stats/players/traditional/?College=Virginia","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","11.0","7.2","4.5","1.0","8.0","5.8","18.7","18.4","50.8","7.7"
"Brodric Thomas","https://www.nba.com/stats/player/1630271/","BOS","https://www.nba.com/stats/team/1610612738/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-5","185","Truman State","https://www.nba.com/stats/players/traditional/?College=Truman%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","12.0","1.8","0.8","0.9","3.0","3.4","10.3","17.2","52.0","23.9"
"Brook Lopez","https://www.nba.com/stats/player/201572/","MIL","https://www.nba.com/stats/team/1610612749/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","7-0","282","Stanford","https://www.nba.com/stats/players/traditional/?College=Stanford","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","10","13.0","12.4","4.1","0.5","-1.4","5.8","10.8","21.1","57.0","3.0"
"Bruce Brown","https://www.nba.com/stats/player/1628971/","BKN","https://www.nba.com/stats/team/1610612751/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-4","202","Miami","https://www.nba.com/stats/players/traditional/?College=Miami","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","2","42","72.0","9.0","4.8","2.1","-0.3","5.6","13.0","14.6","57.5","11.4"
