"Anchor_anchor__cSc3P","Anchor_anchor__cSc3P href","Anchor_anchor__cSc3P 2","Anchor_anchor__cSc3P href 2","Anchor_anchor__cSc3P 3","Anchor_anchor__cSc3P href 3","tablescraper-selected-row","tablescraper-selected-row 2","Anchor_anchor__cSc3P 4","Anchor_anchor__cSc3P href 4","Anchor_anchor__cSc3P 5","Anchor_anchor__cSc3P href 5","Anchor_anchor__cSc3P 6","Anchor_anchor__cSc3P href 6","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row 5","tablescraper-selected-row 6","tablescraper-selected-row 7","tablescraper-selected-row 8","tablescraper-selected-row 9","tablescraper-selected-row 10","tablescraper-selected-row 11","tablescraper-selected-row 12","tablescraper-selected-row 13","tablescraper-selected-row 14"
"Antoine Walker","https://www.nba.com/stats/player/952/","DAL","https://www.nba.com/stats/team/1610612742/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-9","245","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1996","https://www.nba.com/stats/players/traditional/?DraftYear=1996","1","6","82.0","14.0","8.3","4.5","2.1","6.6","17.0","21.3","47.5","19.5"
"Antonio Daniels","https://www.nba.com/stats/player/1498/","SEA","https://www.nba.com/stats/team/1610612760/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-4","205","Bowling Green","https://www.nba.com/stats/players/traditional/?College=Bowling%20Green","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1997","https://www.nba.com/stats/players/traditional/?DraftYear=1997","1","4","71.0","8.0","2.0","4.2","1.2","1.6","7.9","16.1","59.6","32.4"
"Antonio Davis","https://www.nba.com/stats/player/213/","CHI","https://www.nba.com/stats/team/1610612741/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-9","230","Texas-El Paso","https://www.nba.com/stats/players/traditional/?College=Texas-El%20Paso","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1990","https://www.nba.com/stats/players/traditional/?DraftYear=1990","2","45","80.0","8.9","8.4","1.7","-5.8","7.6","18.0","15.5","46.5","9.3"
"Antonio McDyess","https://www.nba.com/stats/player/686/","PHX","https://www.nba.com/stats/team/1610612756/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-9","245","Alabama","https://www.nba.com/stats/players/traditional/?College=Alabama","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1995","https://www.nba.com/stats/players/traditional/?DraftYear=1995","1","2","42.0","6.9","6.1","0.9","-0.1","8.0","19.9","17.3","48.6","6.6"
"Austin Croshere","https://www.nba.com/stats/player/1506/","IND","https://www.nba.com/stats/team/1610612754/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-10","242","Providence","https://www.nba.com/stats/players/traditional/?College=Providence","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1997","https://www.nba.com/stats/players/traditional/?DraftYear=1997","1","12","77.0","5.0","3.2","0.7","2.2","6.3","18.5","18.3","54.9","9.6"
"Avery Johnson","https://www.nba.com/stats/player/422/","GSW","https://www.nba.com/stats/team/1610612744/traditional","39","https://www.nba.com/stats/players/traditional/?CF=AGE*E*39","5-11","185","Southern","https://www.nba.com/stats/players/traditional/?College=Southern","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","46.0","4.6","0.7","2.4","-5.6","0.5","4.8","20.7","45.4","31.1"
"Baron Davis","https://www.nba.com/stats/player/1884/","NOH","https://www.nba.com/stats/team/1610612740/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-3","223","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","3","67.0","22.9","4.3","7.5","3.5","2.4","8.4","29.5","49.2","36.3"
"Ben Handlogten","https://www.nba.com/stats/player/1052/","UTA","https://www.nba.com/stats/team/1610612762/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-10","240","Western Michigan","https://www.nba.com/stats/players/traditional/?College=Western%20Michigan","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","17.0","4.0","3.2","0.4","-1.7","13.8","21.4","18.1","57.7","6.3"
"Ben Wallace","https://www.nba.com/stats/player/1112/","DET","https://www.nba.com/stats/team/1610612765/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-9","240","Virginia Union","https://www.nba.com/stats/players/traditional/?College=Virginia%20Union","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","81.0","9.5","12.4","1.7","7.3","10.8","22.2","15.0","44.1","7.5"
"Bimbo Coles","https://www.nba.com/stats/player/902/","MIA","https://www.nba.com/stats/team/1610612748/traditional","36","https://www.nba.com/stats/players/traditional/?CF=AGE*E*36","6-2","182","Virginia Tech","https://www.nba.com/stats/players/traditional/?College=Virginia%20Tech","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1990","https://www.nba.com/stats/players/traditional/?DraftYear=1990","2","40","22.0","1.3","0.5","0.7","-16.4","1.2","5.2","12.4","38.2","16.3"
"Bo Outlaw","https://www.nba.com/stats/player/448/","MEM","https://www.nba.com/stats/team/1610612763/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-8","220","Houston","https://www.nba.com/stats/players/traditional/?College=Houston","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","82.0","4.6","4.2","1.1","6.1","7.7","13.3","12.1","52.2","9.3"
"Bob Sura","https://www.nba.com/stats/player/682/","ATL","https://www.nba.com/stats/team/1610612737/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-5","200","Florida State","https://www.nba.com/stats/players/traditional/?College=Florida%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1995","https://www.nba.com/stats/players/traditional/?DraftYear=1995","1","17","80.0","7.5","4.1","2.9","0.3","6.1","13.8","18.7","51.0","24.0"
"Bobby Jackson","https://www.nba.com/stats/player/1517/","SAC","https://www.nba.com/stats/team/1610612758/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-1","185","Minnesota","https://www.nba.com/stats/players/traditional/?College=Minnesota","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1997","https://www.nba.com/stats/players/traditional/?DraftYear=1997","1","23","50.0","13.8","3.5","2.1","6.1","4.5","9.8","25.9","53.8","17.1"
"Bobby Simmons","https://www.nba.com/stats/player/2250/","LAC","https://www.nba.com/stats/team/1610612746/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-6","235","DePaul","https://www.nba.com/stats/players/traditional/?College=DePaul","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","2","41","56.0","7.8","4.7","1.7","-1.3","8.2","11.1","16.6","48.8","11.7"
"Bonzi Wells","https://www.nba.com/stats/player/1719/","MEM","https://www.nba.com/stats/team/1610612763/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-5","210","Ball State","https://www.nba.com/stats/players/traditional/?College=Ball%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","1","11","72.0","12.3","3.6","1.9","0.5","4.2","9.9","25.9","47.6","13.6"
"Boris Diaw","https://www.nba.com/stats/player/2564/","ATL","https://www.nba.com/stats/team/1610612737/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-8","215","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","21","76.0","4.5","4.5","2.4","-5.9","6.0","12.2","11.2","48.3","15.4"
"Bostjan Nachbar","https://www.nba.com/stats/player/2411/","HOU","https://www.nba.com/stats/team/1610612745/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-9","221","None","https://www.nba.com/stats/players/traditional/?College=None","Slovenia","https://www.nba.com/stats/players/traditional/?Country=Slovenia","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","1","15","45.0","3.1","1.6","0.7","3.4","1.8","11.9","15.3","47.7","10.3"
"Brad Miller","https://www.nba.com/stats/player/1802/","SAC","https://www.nba.com/stats/team/1610612758/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","7-0","261","Purdue","https://www.nba.com/stats/players/traditional/?College=Purdue","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","72.0","14.1","10.3","4.3","9.9","7.8","20.3","17.3","57.9","17.9"
"Brandon Armstrong","https://www.nba.com/stats/player/2220/","NJN","https://www.nba.com/stats/team/1610612751/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-5","185","Pepperdine","https://www.nba.com/stats/players/traditional/?College=Pepperdine","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","1","23","56.0","2.7","0.8","0.3","-14.7","3.0","8.1","21.6","42.7","6.5"
"Brandon Hunter","https://www.nba.com/stats/player/2599/","BOS","https://www.nba.com/stats/team/1610612738/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-7","260","Ohio","https://www.nba.com/stats/players/traditional/?College=Ohio","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","2","56","36.0","3.5","3.3","0.5","0.1","11.6","16.9","16.3","46.3","7.7"
"Brendan Haywood","https://www.nba.com/stats/player/2217/","WAS","https://www.nba.com/stats/team/1610612764/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","7-0","268","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","1","20","77.0","7.0","5.0","0.6","-2.5","11.8","14.1","16.8","54.7","5.1"
"Brent Barry","https://www.nba.com/stats/player/699/","SEA","https://www.nba.com/stats/team/1610612760/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-6","203","Oregon State","https://www.nba.com/stats/players/traditional/?College=Oregon%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1995","https://www.nba.com/stats/players/traditional/?DraftYear=1995","1","15","59.0","10.8","3.5","5.8","0.4","1.2","10.4","15.2","66.8","29.0"
"Brevin Knight","https://www.nba.com/stats/player/1510/","MIL","https://www.nba.com/stats/team/1610612749/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","5-10","170","Stanford","https://www.nba.com/stats/players/traditional/?College=Stanford","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1997","https://www.nba.com/stats/players/traditional/?DraftYear=1997","1","16","56.0","4.7","2.0","3.6","-5.5","1.4","10.1","15.3","47.5","34.3"
"Brian Cardinal","https://www.nba.com/stats/player/2073/","GSW","https://www.nba.com/stats/team/1610612744/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-8","245","Purdue","https://www.nba.com/stats/players/traditional/?College=Purdue","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","2","44","76.0","9.6","4.2","1.4","4.3","6.3","13.8","18.3","62.6","10.6"
"Brian Cook","https://www.nba.com/stats/player/2567/","LAL","https://www.nba.com/stats/team/1610612747/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-9","234","Illinois","https://www.nba.com/stats/players/traditional/?College=Illinois","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","24","35.0","4.4","2.9","0.6","-1.7","6.3","17.2","16.6","50.5","7.9"
"Brian Grant","https://www.nba.com/stats/player/258/","MIA","https://www.nba.com/stats/team/1610612748/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-9","254","Xavier","https://www.nba.com/stats/players/traditional/?College=Xavier","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1994","https://www.nba.com/stats/players/traditional/?DraftYear=1994","1","8","76.0","8.7","6.9","0.9","1.0","7.6","16.2","15.0","50.2","5.1"
"Brian Scalabrine","https://www.nba.com/stats/player/2243/","NJN","https://www.nba.com/stats/team/1610612751/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-9","240","Southern California","https://www.nba.com/stats/players/traditional/?College=Southern%20California","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","2","34","69.0","3.5","2.5","0.9","-1.8","4.7","14.5","14.7","48.2","12.3"
"Brian Skinner","https://www.nba.com/stats/player/1730/","MIL","https://www.nba.com/stats/team/1610612749/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-9","265","Baylor","https://www.nba.com/stats/players/traditional/?College=Baylor","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","1","22","56.0","10.5","7.3","0.9","-1.4","7.6","18.7","18.7","51.3","5.2"
"Britton Johnsen","https://www.nba.com/stats/player/2639/","ORL","https://www.nba.com/stats/team/1610612753/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-10","210","Utah","https://www.nba.com/stats/players/traditional/?College=Utah","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","20.0","2.1","2.3","0.6","-15.7","4.6","11.0","12.4","31.8","7.2"
"Bruce Bowen","https://www.nba.com/stats/player/1477/","SAS","https://www.nba.com/stats/team/1610612759/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-7","200","California State-Fullerton","https://www.nba.com/stats/players/traditional/?College=California%20State-Fullerton","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","82.0","6.9","3.1","1.4","8.3","1.8","7.7","11.3","51.2","6.8"
"Bruno Sundov","https://www.nba.com/stats/player/1743/","NYK","https://www.nba.com/stats/team/1610612752/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","7-2","246","None","https://www.nba.com/stats/players/traditional/?College=None","Croatia","https://www.nba.com/stats/players/traditional/?Country=Croatia","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","2","35","5.0","2.2","2.0","0.2","-15.3","5.7","24.2","22.9","43.5","9.1"
"Bryce Drew","https://www.nba.com/stats/player/1724/","NOH","https://www.nba.com/stats/team/1610612740/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-3","184","Valparaiso","https://www.nba.com/stats/players/traditional/?College=Valparaiso","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","1","16","15.0","0.8","0.4","0.9","-15.2","0.0","9.0","14.7","31.1","26.0"
