"Anchor_anchor__cSc3P","Anchor_anchor__cSc3P href","Anchor_anchor__cSc3P 2","Anchor_anchor__cSc3P href 2","Anchor_anchor__cSc3P 3","Anchor_anchor__cSc3P href 3","tablescraper-selected-row","tablescraper-selected-row 2","Anchor_anchor__cSc3P 4","Anchor_anchor__cSc3P href 4","Anchor_anchor__cSc3P 5","Anchor_anchor__cSc3P href 5","Anchor_anchor__cSc3P 6","Anchor_anchor__cSc3P href 6","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row 5","tablescraper-selected-row 6","tablescraper-selected-row 7","tablescraper-selected-row 8","tablescraper-selected-row 9","tablescraper-selected-row 10","tablescraper-selected-row 11","tablescraper-selected-row 12","tablescraper-selected-row 13","tablescraper-selected-row 14"
"A.J. Lawson","https://www.nba.com/stats/player/1630639/","DAL","https://www.nba.com/stats/team/1610612742/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-6","179","South Carolina","https://www.nba.com/stats/players/traditional/?College=South%20Carolina","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","15.0","3.7","1.4","0.1","-20.1","4.6","15.2","18.9","58.9","3.2"
"AJ Green","https://www.nba.com/stats/player/1631260/","MIL","https://www.nba.com/stats/team/1610612749/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-5","190","Northern Iowa","https://www.nba.com/stats/players/traditional/?College=Northern%20Iowa","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","35.0","4.4","1.3","0.6","-4.9","1.6","10.5","15.9","60.7","9.2"
"AJ Griffin","https://www.nba.com/stats/player/1631100/","ATL","https://www.nba.com/stats/team/1610612737/traditional","19","https://www.nba.com/stats/players/traditional/?CF=AGE*E*19","6-6","220","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2022","https://www.nba.com/stats/players/traditional/?DraftYear=2022","1","16","72.0","8.9","2.1","1.0","1.5","2.6","8.0","17.4","57.7","7.0"
"Aaron Gordon","https://www.nba.com/stats/player/203932/","DEN","https://www.nba.com/stats/team/1610612743/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-8","235","Arizona","https://www.nba.com/stats/players/traditional/?College=Arizona","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","4","68.0","16.3","6.6","3.0","12.1","8.6","13.6","20.6","61.7","12.9"
"Aaron Holiday","https://www.nba.com/stats/player/1628988/","ATL","https://www.nba.com/stats/team/1610612737/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-0","185","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","1","23","63.0","3.9","1.2","1.4","0.9","2.8","5.9","12.9","52.8","13.5"
"Aaron Nesmith","https://www.nba.com/stats/player/1630174/","IND","https://www.nba.com/stats/team/1610612754/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-5","215","Vanderbilt","https://www.nba.com/stats/players/traditional/?College=Vanderbilt","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2020","https://www.nba.com/stats/players/traditional/?DraftYear=2020","1","14","73.0","10.1","3.8","1.3","-4.7","3.3","11.9","16.8","56.6","7.3"
"Aaron Wiggins","https://www.nba.com/stats/player/1630598/","OKC","https://www.nba.com/stats/team/1610612760/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-5","190","Maryland","https://www.nba.com/stats/players/traditional/?College=Maryland","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2021","https://www.nba.com/stats/players/traditional/?DraftYear=2021","2","55","70.0","6.8","3.0","1.1","1.5","5.0","10.9","14.3","60.7","8.4"
"Admiral Schofield","https://www.nba.com/stats/player/1629678/","ORL","https://www.nba.com/stats/team/1610612753/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-5","241","Tennessee","https://www.nba.com/stats/players/traditional/?College=Tennessee","United Kingdom","https://www.nba.com/stats/players/traditional/?Country=United%20Kingdom","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","2","42","37.0","4.2","1.7","0.8","-8.3","4.7","9.2","13.9","58.7","10.3"
"Al Horford","https://www.nba.com/stats/player/201143/","BOS","https://www.nba.com/stats/team/1610612738/traditional","37","https://www.nba.com/stats/players/traditional/?CF=AGE*E*37","6-9","240","Florida","https://www.nba.com/stats/players/traditional/?College=Florida","Dominican Republic","https://www.nba.com/stats/players/traditional/?Country=Dominican%20Republic","2007","https://www.nba.com/stats/players/traditional/?DraftYear=2007","1","3","63.0","9.8","6.2","3.0","7.8","3.9","15.9","11.9","63.1","12.8"
"Alec Burks","https://www.nba.com/stats/player/202692/","DET","https://www.nba.com/stats/team/1610612765/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-6","214","Colorado","https://www.nba.com/stats/players/traditional/?College=Colorado","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","12","51.0","12.8","3.1","2.2","-1.0","1.7","12.4","21.8","60.2","15.0"
"Aleksej Pokusevski","https://www.nba.com/stats/player/1630197/","OKC","https://www.nba.com/stats/team/1610612760/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","7-0","210","None","https://www.nba.com/stats/players/traditional/?College=None","Serbia","https://www.nba.com/stats/players/traditional/?Country=Serbia","2020","https://www.nba.com/stats/players/traditional/?DraftYear=2020","1","17","34.0","8.1","4.7","1.9","-12.7","5.8","16.0","17.9","52.2","13.0"
"Alex Caruso","https://www.nba.com/stats/player/1627936/","CHI","https://www.nba.com/stats/team/1610612741/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-5","186","Texas A&M","https://www.nba.com/stats/players/traditional/?College=Texas%20A&M","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","67.0","5.6","2.9","2.9","6.1","2.8","9.9","10.9","58.8","15.5"
"Alex Len","https://www.nba.com/stats/player/203458/","SAC","https://www.nba.com/stats/team/1610612758/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","7-2","250","Maryland","https://www.nba.com/stats/players/traditional/?College=Maryland","Ukraine","https://www.nba.com/stats/players/traditional/?Country=Ukraine","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","1","5","26.0","1.7","2.3","0.5","6.6","14.3","19.4","13.2","58.0","9.9"
"Alize Johnson","https://www.nba.com/stats/player/1628993/","SAS","https://www.nba.com/stats/team/1610612759/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-8","212","Missouri State","https://www.nba.com/stats/players/traditional/?College=Missouri%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","2","50","4.0","1.8","2.5","0.3","19.0","6.3","21.1","14.5","50.9","4.2"
"Alondes Williams","https://www.nba.com/stats/player/1631214/","BKN","https://www.nba.com/stats/team/1610612751/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-4","210","Wake Forest","https://www.nba.com/stats/players/traditional/?College=Wake%20Forest","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","1.0","0.0","1.0","0.0","-53.0","0.0","25.0","14.3","0.0","0.0"
"Alperen Sengun","https://www.nba.com/stats/player/1630578/","HOU","https://www.nba.com/stats/team/1610612745/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-11","243","None","https://www.nba.com/stats/players/traditional/?College=None","Turkey","https://www.nba.com/stats/players/traditional/?Country=Turkey","2021","https://www.nba.com/stats/players/traditional/?DraftYear=2021","1","16","75.0","14.8","9.0","3.9","-7.8","10.7","20.4","21.1","59.9","19.9"
"Amir Coffey","https://www.nba.com/stats/player/1629599/","LAC","https://www.nba.com/stats/team/1610612746/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-7","210","Minnesota","https://www.nba.com/stats/players/traditional/?College=Minnesota","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","50.0","3.4","1.1","1.1","-8.9","2.6","5.5","12.8","49.8","11.9"
"Andre Drummond","https://www.nba.com/stats/player/203083/","CHI","https://www.nba.com/stats/team/1610612741/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-11","279","Connecticut","https://www.nba.com/stats/players/traditional/?College=Connecticut","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","9","67.0","6.0","6.6","0.5","2.6","16.0","35.3","19.6","60.6","5.7"
"Andre Iguodala","https://www.nba.com/stats/player/2738/","GSW","https://www.nba.com/stats/team/1610612744/traditional","39","https://www.nba.com/stats/players/traditional/?CF=AGE*E*39","6-6","215","Arizona","https://www.nba.com/stats/players/traditional/?College=Arizona","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","9","8.0","2.1","2.1","2.4","12.0","2.7","11.3","8.9","52.1","18.3"
"Andrew Nembhard","https://www.nba.com/stats/player/1629614/","IND","https://www.nba.com/stats/team/1610612754/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-3","191","Gonzaga","https://www.nba.com/stats/players/traditional/?College=Gonzaga","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","2022","https://www.nba.com/stats/players/traditional/?DraftYear=2022","2","31","75.0","9.5","2.7","4.5","-5.9","1.6","7.8","15.9","52.8","22.2"
"Andrew Wiggins","https://www.nba.com/stats/player/203952/","GSW","https://www.nba.com/stats/team/1610612744/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-7","197","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","1","37.0","17.1","5.0","2.3","5.2","5.0","10.1","21.2","56.4","10.0"
"Anfernee Simons","https://www.nba.com/stats/player/1629014/","POR","https://www.nba.com/stats/team/1610612757/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-3","181","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","1","24","62.0","21.1","2.6","4.1","-1.6","0.8","6.7","24.7","58.1","18.6"
"Anthony Davis","https://www.nba.com/stats/player/203076/","LAL","https://www.nba.com/stats/team/1610612747/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-10","253","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","1","56.0","25.9","12.5","2.6","4.8","10.2","24.8","27.7","62.7","12.8"
"Anthony Edwards","https://www.nba.com/stats/player/1630162/","MIN","https://www.nba.com/stats/team/1610612750/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-4","225","Georgia","https://www.nba.com/stats/players/traditional/?College=Georgia","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2020","https://www.nba.com/stats/players/traditional/?DraftYear=2020","1","1","79.0","24.6","5.8","4.4","1.9","1.7","13.9","29.2","56.4","19.2"
"Anthony Gill","https://www.nba.com/stats/player/1630264/","WAS","https://www.nba.com/stats/team/1610612764/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-8","230","Virginia","https://www.nba.com/stats/players/traditional/?College=Virginia","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","59.0","3.3","1.7","0.6","-0.8","5.8","10.0","11.6","60.4","7.4"
"Anthony Lamb","https://www.nba.com/stats/player/1630237/","GSW","https://www.nba.com/stats/team/1610612744/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-6","227","Vermont","https://www.nba.com/stats/players/traditional/?College=Vermont","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","62.0","6.7","3.5","1.5","1.7","4.7","12.9","13.6","61.0","11.1"
"Austin Reaves","https://www.nba.com/stats/player/1630559/","LAL","https://www.nba.com/stats/team/1610612747/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-5","197","Oklahoma","https://www.nba.com/stats/players/traditional/?College=Oklahoma","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","64.0","13.0","3.0","3.4","4.9","1.8","7.9","15.4","68.7","15.5"
"Austin Rivers","https://www.nba.com/stats/player/203085/","MIN","https://www.nba.com/stats/team/1610612750/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-4","200","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","10","52.0","4.9","1.6","1.4","-4.9","0.5","7.8","10.4","56.4","9.5"
"Ayo Dosunmu","https://www.nba.com/stats/player/1630245/","CHI","https://www.nba.com/stats/team/1610612741/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-5","200","Illinois","https://www.nba.com/stats/players/traditional/?College=Illinois","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2021","https://www.nba.com/stats/players/traditional/?DraftYear=2021","2","38","80.0","8.6","2.8","2.6","-1.3","2.2","8.1","14.5","56.7","13.5"
"Bam Adebayo","https://www.nba.com/stats/player/1628389/","MIA","https://www.nba.com/stats/team/1610612748/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-9","255","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","1","14","75.0","20.4","9.2","3.2","1.8","7.3","20.6","25.1","59.2","15.4"
"Ben Simmons","https://www.nba.com/stats/player/1627732/","BKN","https://www.nba.com/stats/team/1610612751/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-10","240","Louisiana State","https://www.nba.com/stats/players/traditional/?College=Louisiana%20State","Australia","https://www.nba.com/stats/players/traditional/?Country=Australia","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","1","1","42.0","6.9","6.3","6.1","2.1","4.0","18.6","14.2","55.9","29.5"
"Bennedict Mathurin","https://www.nba.com/stats/player/1631097/","IND","https://www.nba.com/stats/team/1610612754/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-5","210","Arizona","https://www.nba.com/stats/players/traditional/?College=Arizona","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","2022","https://www.nba.com/stats/players/traditional/?DraftYear=2022","1","6","78.0","16.7","4.1","1.5","-4.3","3.7","10.3","23.5","56.6","7.8"
"Bismack Biyombo","https://www.nba.com/stats/player/202687/","PHX","https://www.nba.com/stats/team/1610612756/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-8","255","None","https://www.nba.com/stats/players/traditional/?College=None","DRC","https://www.nba.com/stats/players/traditional/?Country=DRC","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","7","61.0","4.3","4.3","0.9","3.1","9.3","18.4","13.6","55.5","8.9"
"Blake Griffin","https://www.nba.com/stats/player/201933/","BOS","https://www.nba.com/stats/team/1610612738/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-9","250","Oklahoma","https://www.nba.com/stats/players/traditional/?College=Oklahoma","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","1","41.0","4.1","3.8","1.5","9.9","7.9","19.5","12.5","59.0","14.2"
"Blake Wesley","https://www.nba.com/stats/player/1631104/","SAS","https://www.nba.com/stats/team/1610612759/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-4","185","Notre Dame","https://www.nba.com/stats/players/traditional/?College=Notre%20Dame","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2022","https://www.nba.com/stats/players/traditional/?DraftYear=2022","1","25","37.0","5.0","2.2","2.6","-13.4","1.6","10.1","18.0","39.3","20.1"
"Boban Marjanović","https://www.nba.com/stats/player/1626246/","HOU","https://www.nba.com/stats/team/1610612745/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","7-4","290","None","https://www.nba.com/stats/players/traditional/?College=None","Serbia","https://www.nba.com/stats/players/traditional/?Country=Serbia","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","31.0","3.3","1.9","0.3","18.5","12.1","22.6","20.6","71.0","7.9"
"Bobby Portis","https://www.nba.com/stats/player/1626171/","MIL","https://www.nba.com/stats/team/1610612749/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-11","250","Arkansas","https://www.nba.com/stats/players/traditional/?College=Arkansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2015","https://www.nba.com/stats/players/traditional/?DraftYear=2015","1","22","70.0","14.1","9.6","1.5","-0.1","8.0","26.3","21.1","57.5","8.7"
"Bogdan Bogdanović","https://www.nba.com/stats/player/203992/","ATL","https://www.nba.com/stats/team/1610612737/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-5","225","None","https://www.nba.com/stats/players/traditional/?College=None","Serbia","https://www.nba.com/stats/players/traditional/?Country=Serbia","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","27","54.0","14.0","3.1","2.8","1.2","1.5","9.3","19.6","58.6","13.4"
"Bojan Bogdanović","https://www.nba.com/stats/player/202711/","DET","https://www.nba.com/stats/team/1610612765/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-7","226","None","https://www.nba.com/stats/players/traditional/?College=None","Croatia","https://www.nba.com/stats/players/traditional/?Country=Croatia","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","2","31","59.0","21.6","3.8","2.6","-8.2","1.8","9.9","25.1","62.7","13.3"
"Bol Bol","https://www.nba.com/stats/player/1629626/","ORL","https://www.nba.com/stats/team/1610612753/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","7-2","220","Oregon","https://www.nba.com/stats/players/traditional/?College=Oregon","Sudan","https://www.nba.com/stats/players/traditional/?Country=Sudan","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","2","44","70.0","9.1","5.8","1.0","-4.4","4.6","22.0","17.7","60.3","6.9"
"Bones Hyland","https://www.nba.com/stats/player/1630538/","LAC","https://www.nba.com/stats/team/1610612746/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-2","169","Virginia Commonwealth","https://www.nba.com/stats/players/traditional/?College=Virginia%20Commonwealth","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2021","https://www.nba.com/stats/players/traditional/?DraftYear=2021","1","26","56.0","11.8","2.4","3.1","-5.3","1.9","11.1","27.1","53.5","24.5"
"Bradley Beal","https://www.nba.com/stats/player/203078/","WAS","https://www.nba.com/stats/team/1610612764/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-4","207","Florida","https://www.nba.com/stats/players/traditional/?College=Florida","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","3","50.0","23.2","3.9","5.4","0.7","2.6","9.1","28.8","59.3","26.0"
"Brandon Boston","https://www.nba.com/stats/player/1630527/","LAC","https://www.nba.com/stats/team/1610612746/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-6","188","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2021","https://www.nba.com/stats/players/traditional/?DraftYear=2021","2","51","22.0","6.5","1.4","0.9","-7.7","2.4","9.8","23.7","51.5","12.9"
"Brandon Clarke","https://www.nba.com/stats/player/1629634/","MEM","https://www.nba.com/stats/team/1610612763/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-8","215","Gonzaga","https://www.nba.com/stats/players/traditional/?College=Gonzaga","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","1","21","56.0","10.0","5.5","1.3","0.7","7.9","17.7","17.4","68.1","10.0"
"Brandon Ingram","https://www.nba.com/stats/player/1627742/","NOP","https://www.nba.com/stats/team/1610612740/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-8","190","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","1","2","45.0","24.7","5.5","5.8","3.0","1.5","14.5","30.6","58.2","27.7"
"Braxton Key","https://www.nba.com/stats/player/1630296/","DET","https://www.nba.com/stats/team/1610612765/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-8","225","Virginia","https://www.nba.com/stats/players/traditional/?College=Virginia","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","3.0","1.3","0.3","0.0","-4.5","0.0","6.7","9.1","106.4","0.0"
"Brook Lopez","https://www.nba.com/stats/player/201572/","MIL","https://www.nba.com/stats/team/1610612749/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","7-1","282","Stanford","https://www.nba.com/stats/players/traditional/?College=Stanford","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","10","78.0","15.9","6.7","1.3","7.1","6.4","13.5","18.7","63.0","6.0"
"Bruce Brown","https://www.nba.com/stats/player/1628971/","DEN","https://www.nba.com/stats/team/1610612743/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-4","202","Miami","https://www.nba.com/stats/players/traditional/?College=Miami","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","2","42","80.0","11.5","4.1","3.4","0.8","2.9","11.6","17.4","57.1","16.4"
"Bruno Fernando","https://www.nba.com/stats/player/1628981/","ATL","https://www.nba.com/stats/team/1610612737/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-10","240","Maryland","https://www.nba.com/stats/players/traditional/?College=Maryland","Angola","https://www.nba.com/stats/players/traditional/?Country=Angola","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","2","34","39.0","3.9","3.5","0.8","-8.9","12.3","19.0","15.9","57.1","11.7"
"Bryce McGowens","https://www.nba.com/stats/player/1631121/","CHA","https://www.nba.com/stats/team/1610612766/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-6","175","Nebraska","https://www.nba.com/stats/players/traditional/?College=Nebraska","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2022","https://www.nba.com/stats/players/traditional/?DraftYear=2022","2","40","46.0","5.3","2.0","1.2","-9.7","2.5","8.8","14.7","51.9","9.8"
"Bryn Forbes","https://www.nba.com/stats/player/1627854/","MIN","https://www.nba.com/stats/team/1610612750/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-2","205","Michigan State","https://www.nba.com/stats/players/traditional/?College=Michigan%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","25.0","3.6","0.6","0.7","-8.5","1.5","4.0","15.5","49.7","8.7"
"Buddy Boeheim","https://www.nba.com/stats/player/1631205/","DET","https://www.nba.com/stats/team/1610612765/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-6","205","Syracuse","https://www.nba.com/stats/players/traditional/?College=Syracuse","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","10.0","1.6","0.6","0.4","2.7","2.2","4.3","13.1","28.7","5.9"
"Buddy Hield","https://www.nba.com/stats/player/1627741/","IND","https://www.nba.com/stats/team/1610612754/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-4","220","Oklahoma","https://www.nba.com/stats/players/traditional/?College=Oklahoma","Bahamas","https://www.nba.com/stats/players/traditional/?Country=Bahamas","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","1","6","80.0","16.8","5.0","2.8","-1.9","2.7","13.2","20.5","61.4","13.1"
"CJ McCollum","https://www.nba.com/stats/player/203468/","NOP","https://www.nba.com/stats/team/1610612740/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-3","190","Lehigh","https://www.nba.com/stats/players/traditional/?College=Lehigh","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","1","10","75.0","20.9","4.4","5.7","1.1","2.1","10.4","26.0","54.1","24.2"
"Cade Cunningham","https://www.nba.com/stats/player/1630595/","DET","https://www.nba.com/stats/team/1610612765/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-7","220","Oklahoma State","https://www.nba.com/stats/players/traditional/?College=Oklahoma%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2021","https://www.nba.com/stats/players/traditional/?DraftYear=2021","1","1","12.0","19.9","6.2","6.0","-6.1","2.7","14.8","28.7","49.2","30.6"
"Caleb Houstan","https://www.nba.com/stats/player/1631216/","ORL","https://www.nba.com/stats/team/1610612753/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-8","205","Michigan","https://www.nba.com/stats/players/traditional/?College=Michigan","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","2022","https://www.nba.com/stats/players/traditional/?DraftYear=2022","2","32","51.0","3.8","1.9","0.6","-5.3","4.1","8.3","10.7","50.8","5.1"
"Caleb Martin","https://www.nba.com/stats/player/1628997/","MIA","https://www.nba.com/stats/team/1610612748/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-5","205","Nevada","https://www.nba.com/stats/players/traditional/?College=Nevada","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","71.0","9.6","4.8","1.6","0.0","4.4","13.0","14.3","57.1","8.2"
"Cam Reddish","https://www.nba.com/stats/player/1629629/","POR","https://www.nba.com/stats/team/1610612757/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-7","217","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","1","10","40.0","9.7","2.2","1.4","-9.0","1.7","7.0","16.6","56.1","8.5"
