"Anchor_anchor__cSc3P","Anchor_anchor__cSc3P href","Anchor_anchor__cSc3P 2","Anchor_anchor__cSc3P href 2","Anchor_anchor__cSc3P 3","Anchor_anchor__cSc3P href 3","tablescraper-selected-row","tablescraper-selected-row 2","Anchor_anchor__cSc3P 4","Anchor_anchor__cSc3P href 4","Anchor_anchor__cSc3P 5","Anchor_anchor__cSc3P href 5","Anchor_anchor__cSc3P 6","Anchor_anchor__cSc3P href 6","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row 5","tablescraper-selected-row 6","tablescraper-selected-row 7","tablescraper-selected-row 8","tablescraper-selected-row 9","tablescraper-selected-row 10","tablescraper-selected-row 11","tablescraper-selected-row 12","tablescraper-selected-row 13","tablescraper-selected-row 14"
"Daniel Gibson","https://www.nba.com/stats/player/200789/","CLE","https://www.nba.com/stats/team/1610612739/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-2","200","Texas","https://www.nba.com/stats/players/traditional/?College=Texas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2006","https://www.nba.com/stats/players/traditional/?DraftYear=2006","2","42","67.0","11.6","2.6","3.0","-5.5","1.3","8.5","19.3","53.3","18.5"
"Danilo Gallinari","https://www.nba.com/stats/player/201568/","DEN","https://www.nba.com/stats/team/1610612743/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-10","225","None","https://www.nba.com/stats/players/traditional/?College=None","Italy","https://www.nba.com/stats/players/traditional/?Country=Italy","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","6","62.0","15.6","4.9","1.7","1.8","2.9","11.9","18.8","59.7","7.4"
"Danny Granger","https://www.nba.com/stats/player/101122/","IND","https://www.nba.com/stats/team/1610612754/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-8","228","New Mexico","https://www.nba.com/stats/players/traditional/?College=New%20Mexico","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","17","79.0","20.5","5.4","2.6","-0.2","3.2","11.9","26.3","55.4","12.8"
"Danny Green","https://www.nba.com/stats/player/201980/","SAS","https://www.nba.com/stats/team/1610612759/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-6","210","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","2","46","8.0","5.1","1.9","0.3","6.7","3.1","14.1","19.0","58.6","3.9"
"Dante Cunningham","https://www.nba.com/stats/player/201967/","CHA","https://www.nba.com/stats/team/1610612766/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-8","230","Villanova","https://www.nba.com/stats/players/traditional/?College=Villanova","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","2","33","78.0","6.2","3.6","0.6","-4.3","6.2","12.6","15.6","48.3","4.4"
"Darius Songaila","https://www.nba.com/stats/player/2443/","PHI","https://www.nba.com/stats/team/1610612755/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-9","248","Wake Forest","https://www.nba.com/stats/players/traditional/?College=Wake%20Forest","Lithuania","https://www.nba.com/stats/players/traditional/?Country=Lithuania","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","2","49","10.0","1.6","1.0","0.2","-13.2","2.6","13.6","12.6","47.7","4.4"
"Darko Milicic","https://www.nba.com/stats/player/2545/","MIN","https://www.nba.com/stats/team/1610612750/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","7-0","275","None","https://www.nba.com/stats/players/traditional/?College=None","Serbia","https://www.nba.com/stats/players/traditional/?Country=Serbia","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","2","69.0","8.8","5.2","1.5","-6.3","7.7","13.2","19.7","48.2","9.9"
"Darnell Jackson","https://www.nba.com/stats/player/201616/","SAC","https://www.nba.com/stats/team/1610612758/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-9","253","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","2","52","59.0","3.2","1.6","0.2","-6.1","9.0","9.1","17.0","52.1","4.8"
"Darrell Arthur","https://www.nba.com/stats/player/201589/","MEM","https://www.nba.com/stats/team/1610612763/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-9","235","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","27","80.0","9.1","4.3","0.7","1.7","7.1","14.5","21.1","53.4","5.6"
"Darren Collison","https://www.nba.com/stats/player/201954/","IND","https://www.nba.com/stats/team/1610612754/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-0","160","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","21","79.0","13.2","2.8","5.1","-2.6","1.7","7.6","21.2","53.4","28.0"
"David Andersen","https://www.nba.com/stats/player/2431/","NOH","https://www.nba.com/stats/team/1610612740/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-11","247","None","https://www.nba.com/stats/players/traditional/?College=None","Australia","https://www.nba.com/stats/players/traditional/?Country=Australia","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","2","36","40.0","3.4","2.1","0.3","1.3","5.6","19.0","18.0","51.3","5.4"
"David Lee","https://www.nba.com/stats/player/101135/","GSW","https://www.nba.com/stats/team/1610612744/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-9","240","Florida","https://www.nba.com/stats/players/traditional/?College=Florida","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","30","73.0","16.5","9.8","3.2","-2.0","8.4","19.4","20.9","54.9","13.6"
"David West","https://www.nba.com/stats/player/2561/","NOH","https://www.nba.com/stats/team/1610612740/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-9","240","Xavier","https://www.nba.com/stats/players/traditional/?College=Xavier","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","18","70.0","18.9","7.6","2.3","3.0","6.9","17.0","25.7","55.8","12.6"
"DeAndre Jordan","https://www.nba.com/stats/player/201599/","LAC","https://www.nba.com/stats/team/1610612746/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-11","265","Texas A&M","https://www.nba.com/stats/players/traditional/?College=Texas%20A&M","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","2","35","80.0","7.1","7.2","0.5","-1.8","10.8","18.3","11.8","64.8","3.1"
"DeJuan Blair","https://www.nba.com/stats/player/201971/","SAS","https://www.nba.com/stats/team/1610612759/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-7","270","Pittsburgh","https://www.nba.com/stats/players/traditional/?College=Pittsburgh","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","2","37","81.0","8.3","7.0","1.0","3.9","12.9","20.8","19.3","52.4","6.7"
"DeMar DeRozan","https://www.nba.com/stats/player/201942/","TOR","https://www.nba.com/stats/team/1610612761/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-7","220","Southern California","https://www.nba.com/stats/players/traditional/?College=Southern%20California","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","9","82.0","17.2","3.8","1.8","-7.3","2.7","9.2","23.0","53.0","8.5"
"DeMarcus Cousins","https://www.nba.com/stats/player/202326/","SAC","https://www.nba.com/stats/team/1610612758/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-11","270","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","5","81.0","14.1","8.6","2.5","-6.3","9.1","22.3","27.0","48.4","14.9"
"DeMarre Carroll","https://www.nba.com/stats/player/201960/","HOU","https://www.nba.com/stats/team/1610612745/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-8","212","Missouri","https://www.nba.com/stats/players/traditional/?College=Missouri","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","27","12.0","0.8","0.7","0.3","4.7","3.7","13.3","10.5","38.8","10.3"
"DeSagana Diop","https://www.nba.com/stats/player/2205/","CHA","https://www.nba.com/stats/team/1610612766/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","7-0","280","None","https://www.nba.com/stats/players/traditional/?College=None","Senegal","https://www.nba.com/stats/players/traditional/?Country=Senegal","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","1","8","16.0","1.3","2.5","0.4","-9.6","6.9","15.1","10.0","34.7","6.3"
"DeShawn Stevenson","https://www.nba.com/stats/player/2052/","DAL","https://www.nba.com/stats/team/1610612742/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-5","218","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","1","23","72.0","5.3","1.5","1.1","1.8","1.9","7.6","15.7","54.9","10.1"
"Delonte West","https://www.nba.com/stats/player/2753/","BOS","https://www.nba.com/stats/team/1610612738/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-3","180","St. Joseph's (PA)","https://www.nba.com/stats/players/traditional/?College=St.%20Joseph%27s%20(PA)","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","24","24.0","5.6","1.5","2.7","-10.1","1.5","7.4","16.7","53.3","26.8"
"Derek Fisher","https://www.nba.com/stats/player/965/","LAL","https://www.nba.com/stats/team/1610612747/traditional","36","https://www.nba.com/stats/players/traditional/?CF=AGE*E*36","6-1","210","Arkansas-Little Rock","https://www.nba.com/stats/players/traditional/?College=Arkansas-Little%20Rock","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1996","https://www.nba.com/stats/players/traditional/?DraftYear=1996","1","24","82.0","6.8","1.9","2.7","9.8","0.6","6.0","12.5","48.6","13.4"
"Deron Williams","https://www.nba.com/stats/player/101114/","NJN","https://www.nba.com/stats/team/1610612751/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-3","209","Illinois","https://www.nba.com/stats/players/traditional/?College=Illinois","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","3","65.0","20.1","4.0","10.3","-2.3","1.7","9.4","25.3","56.6","44.8"
"Derrick Brown","https://www.nba.com/stats/player/201974/","NYK","https://www.nba.com/stats/team/1610612752/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-8","220","Xavier","https://www.nba.com/stats/players/traditional/?College=Xavier","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","2","40","49.0","3.8","2.0","0.7","-3.9","7.7","10.6","14.8","58.8","9.3"
"Derrick Caracter","https://www.nba.com/stats/player/202382/","LAL","https://www.nba.com/stats/team/1610612747/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-9","275","Texas-El Paso","https://www.nba.com/stats/players/traditional/?College=Texas-El%20Paso","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","2","58","41.0","2.0","1.0","0.2","-11.8","9.0","10.5","18.6","53.2","5.4"
"Derrick Favors","https://www.nba.com/stats/player/202324/","UTA","https://www.nba.com/stats/team/1610612762/traditional","19","https://www.nba.com/stats/players/traditional/?CF=AGE*E*19","6-10","246","Georgia Tech","https://www.nba.com/stats/players/traditional/?College=Georgia%20Tech","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","3","78.0","6.8","5.3","0.5","-6.7","11.4","16.1","16.8","54.2","4.4"
"Derrick Rose","https://www.nba.com/stats/player/201565/","CHI","https://www.nba.com/stats/team/1610612741/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-3","190","Memphis","https://www.nba.com/stats/players/traditional/?College=Memphis","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","1","81.0","25.0","4.1","7.7","8.5","2.8","8.2","31.4","55.0","37.2"
"Devin Ebanks","https://www.nba.com/stats/player/202365/","LAL","https://www.nba.com/stats/team/1610612747/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-9","215","West Virginia","https://www.nba.com/stats/players/traditional/?College=West%20Virginia","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","2","43","20.0","3.1","1.4","0.1","-18.4","11.5","9.2","22.7","50.7","3.3"
"Devin Harris","https://www.nba.com/stats/player/2734/","UTA","https://www.nba.com/stats/team/1610612762/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-3","190","Wisconsin","https://www.nba.com/stats/players/traditional/?College=Wisconsin","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","5","71.0","15.2","2.4","7.1","-5.1","0.8","7.2","24.5","54.5","37.3"
"Dexter Pittman","https://www.nba.com/stats/player/202354/","MIA","https://www.nba.com/stats/team/1610612748/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-11","308","Texas","https://www.nba.com/stats/players/traditional/?College=Texas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","2","32","2.0","1.0","1.5","0.0","40.7","12.5","16.7","20.0","33.3","0.0"
"Dirk Nowitzki","https://www.nba.com/stats/player/1717/","DAL","https://www.nba.com/stats/team/1610612742/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","7-0","245","None","https://www.nba.com/stats/players/traditional/?College=None","Germany","https://www.nba.com/stats/players/traditional/?Country=Germany","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","1","9","73.0","23.0","7.0","2.6","10.3","2.3","18.4","27.4","61.2","13.6"
"Dominic McGuire","https://www.nba.com/stats/player/201187/","CHA","https://www.nba.com/stats/team/1610612766/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-9","220","Fresno State","https://www.nba.com/stats/players/traditional/?College=Fresno%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2007","https://www.nba.com/stats/players/traditional/?DraftYear=2007","2","47","52.0","3.3","3.8","0.8","-3.6","8.6","18.3","13.4","43.7","9.2"
"Dominique Jones","https://www.nba.com/stats/player/202346/","DAL","https://www.nba.com/stats/team/1610612742/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-5","215","South Florida","https://www.nba.com/stats/players/traditional/?College=South%20Florida","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","25","18.0","2.3","1.4","1.1","-8.8","4.5","14.7","21.3","40.0","24.1"
"Donte Greene","https://www.nba.com/stats/player/201590/","SAC","https://www.nba.com/stats/team/1610612758/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-11","226","Syracuse","https://www.nba.com/stats/players/traditional/?College=Syracuse","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","28","69.0","5.8","2.1","0.7","-3.3","4.2","8.7","17.9","48.2","6.6"
"Dorell Wright","https://www.nba.com/stats/player/2748/","GSW","https://www.nba.com/stats/team/1610612744/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-9","205","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","19","82.0","16.4","5.3","3.0","-1.9","2.8","11.2","19.0","53.9","11.4"
"Drew Gooden","https://www.nba.com/stats/player/2400/","MIL","https://www.nba.com/stats/team/1610612749/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-10","250","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","1","4","35.0","11.3","6.8","1.3","-2.2","8.5","20.7","24.5","48.7","10.8"
"Dwight Howard","https://www.nba.com/stats/player/2730/","ORL","https://www.nba.com/stats/team/1610612753/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-11","265","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","1","78.0","22.9","14.1","1.4","8.4","11.3","26.8","27.2","61.6","6.7"
"Dwyane Wade","https://www.nba.com/stats/player/2548/","MIA","https://www.nba.com/stats/team/1610612748/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-4","220","Marquette","https://www.nba.com/stats/players/traditional/?College=Marquette","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","5","76.0","25.5","6.4","4.6","10.4","4.9","12.7","30.8","58.1","22.3"
"Earl Barron","https://www.nba.com/stats/player/2853/","POR","https://www.nba.com/stats/team/1610612757/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","7-0","250","Memphis","https://www.nba.com/stats/players/traditional/?College=Memphis","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","21.0","3.8","3.6","0.5","-4.8","10.8","16.4","18.4","36.1","5.4"
"Earl Boykins","https://www.nba.com/stats/player/1863/","MIL","https://www.nba.com/stats/team/1610612749/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","5-5","133","Eastern Michigan","https://www.nba.com/stats/players/traditional/?College=Eastern%20Michigan","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","57.0","7.2","1.0","2.5","3.1","1.8","4.8","23.5","52.6","30.1"
"Earl Clark","https://www.nba.com/stats/player/201947/","ORL","https://www.nba.com/stats/team/1610612753/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-10","225","Louisville","https://www.nba.com/stats/players/traditional/?College=Louisville","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","14","42.0","3.9","2.4","0.2","-6.1","8.0","13.6","19.4","45.6","3.5"
"Earl Watson","https://www.nba.com/stats/player/2248/","UTA","https://www.nba.com/stats/team/1610612762/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-1","195","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","2","39","80.0","4.3","2.3","3.5","0.6","3.6","9.1","13.5","50.0","26.0"
"Ed Davis","https://www.nba.com/stats/player/202334/","TOR","https://www.nba.com/stats/team/1610612761/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-10","215","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","13","65.0","7.7","7.1","0.6","-9.8","10.7","19.0","13.1","58.3","3.9"
"Eddie House","https://www.nba.com/stats/player/2067/","MIA","https://www.nba.com/stats/team/1610612748/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-1","190","Arizona State","https://www.nba.com/stats/players/traditional/?College=Arizona%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","2","37","56.0","6.5","1.6","1.1","5.0","1.0","8.3","16.9","53.5","10.4"
"Eduardo Najera","https://www.nba.com/stats/player/2059/","CHA","https://www.nba.com/stats/team/1610612766/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-8","235","Oklahoma","https://www.nba.com/stats/players/traditional/?College=Oklahoma","Mexico","https://www.nba.com/stats/players/traditional/?Country=Mexico","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","2","38","31.0","2.2","1.4","0.6","2.3","3.9","7.8","11.2","44.9","8.9"
"Ekpe Udoh","https://www.nba.com/stats/player/202327/","GSW","https://www.nba.com/stats/team/1610612744/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-10","245","Baylor","https://www.nba.com/stats/players/traditional/?College=Baylor","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","6","58.0","4.1","3.1","0.7","6.1","7.8","9.7","12.8","47.2","5.1"
"Elton Brand","https://www.nba.com/stats/player/1882/","PHI","https://www.nba.com/stats/team/1610612755/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-9","254","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","1","81.0","15.0","8.3","1.5","2.5","8.7","16.4","19.6","55.3","7.0"
"Emeka Okafor","https://www.nba.com/stats/player/2731/","NOH","https://www.nba.com/stats/team/1610612740/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-10","255","Connecticut","https://www.nba.com/stats/players/traditional/?College=Connecticut","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","2","72.0","10.3","9.5","0.6","3.8","11.0","22.0","15.7","58.4","2.9"
"Eric Bledsoe","https://www.nba.com/stats/player/202339/","LAC","https://www.nba.com/stats/team/1610612746/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-1","195","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","18","81.0","6.7","2.8","3.6","-6.4","3.8","8.6","17.5","49.9","25.4"
"Eric Gordon","https://www.nba.com/stats/player/201569/","LAC","https://www.nba.com/stats/team/1610612746/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-3","215","Indiana","https://www.nba.com/stats/players/traditional/?College=Indiana","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","7","56.0","22.3","2.9","4.4","-0.1","2.2","5.7","25.8","56.6","19.7"
"Eric Maynor","https://www.nba.com/stats/player/201953/","OKC","https://www.nba.com/stats/team/1610612760/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-3","175","Va Commonwealth","https://www.nba.com/stats/players/traditional/?College=Va%20Commonwealth","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","20","82.0","4.2","1.5","2.9","8.5","2.3","8.0","16.4","48.5","31.3"
"Erick Dampier","https://www.nba.com/stats/player/956/","MIA","https://www.nba.com/stats/team/1610612748/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-11","265","Mississippi State","https://www.nba.com/stats/players/traditional/?College=Mississippi%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1996","https://www.nba.com/stats/players/traditional/?DraftYear=1996","1","10","51.0","2.5","3.5","0.4","6.2","7.4","14.8","7.9","59.1","3.9"
"Ersan Ilyasova","https://www.nba.com/stats/player/101141/","MIL","https://www.nba.com/stats/team/1610612749/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-10","235","None","https://www.nba.com/stats/players/traditional/?College=None","Turkey","https://www.nba.com/stats/players/traditional/?Country=Turkey","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","2","36","60.0","9.5","6.1","0.9","1.9","6.9","19.0","18.6","51.6","6.4"
"Etan Thomas","https://www.nba.com/stats/player/2041/","ATL","https://www.nba.com/stats/team/1610612737/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-10","260","Syracuse","https://www.nba.com/stats/players/traditional/?College=Syracuse","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","1","12","13.0","2.5","1.8","0.2","-13.7","7.0","21.8","17.6","58.0","5.0"
"Evan Turner","https://www.nba.com/stats/player/202323/","PHI","https://www.nba.com/stats/team/1610612755/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-7","205","Ohio State","https://www.nba.com/stats/players/traditional/?College=Ohio%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","2","78.0","7.2","3.9","2.0","-1.2","2.4","14.9","16.4","48.4","13.7"
"Fabricio Oberto","https://www.nba.com/stats/player/101177/","POR","https://www.nba.com/stats/team/1610612757/traditional","36","https://www.nba.com/stats/players/traditional/?CF=AGE*E*36","6-10","245","None","https://www.nba.com/stats/players/traditional/?College=None","Argentina","https://www.nba.com/stats/players/traditional/?Country=Argentina","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","5.0","1.4","1.4","0.0","-15.5","6.5","8.3","8.5","59.5","0.0"
"Francisco Elson","https://www.nba.com/stats/player/1922/","UTA","https://www.nba.com/stats/team/1610612762/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","7-0","240","California","https://www.nba.com/stats/players/traditional/?College=California","Netherlands","https://www.nba.com/stats/players/traditional/?Country=Netherlands","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","2","41","62.0","2.2","1.9","0.5","-3.6","6.0","14.6","12.0","52.9","9.0"
"Francisco Garcia","https://www.nba.com/stats/player/101128/","SAC","https://www.nba.com/stats/team/1610612758/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-7","195","Louisville","https://www.nba.com/stats/players/traditional/?College=Louisville","Dominican Republic","https://www.nba.com/stats/players/traditional/?Country=Dominican%20Republic","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","23","58.0","9.7","2.3","1.2","-4.6","1.6","8.2","16.9","55.1","7.9"
"Gani Lawal","https://www.nba.com/stats/player/202371/","PHX","https://www.nba.com/stats/team/1610612756/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-9","234","Georgia Tech","https://www.nba.com/stats/players/traditional/?College=Georgia%20Tech","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","2","46","1.0","0.0","0.0","0.0","-50.0","0.0","0.0","0.0","0.0","0.0"
