"Anchor_anchor__cSc3P","Anchor_anchor__cSc3P href","Anchor_anchor__cSc3P 2","Anchor_anchor__cSc3P href 2","Anchor_anchor__cSc3P 3","Anchor_anchor__cSc3P href 3","tablescraper-selected-row","tablescraper-selected-row 2","Anchor_anchor__cSc3P 4","Anchor_anchor__cSc3P href 4","Anchor_anchor__cSc3P 5","Anchor_anchor__cSc3P href 5","Anchor_anchor__cSc3P 6","Anchor_anchor__cSc3P href 6","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row 5","tablescraper-selected-row 6","tablescraper-selected-row 7","tablescraper-selected-row 8","tablescraper-selected-row 9","tablescraper-selected-row 10","tablescraper-selected-row 11","tablescraper-selected-row 12","tablescraper-selected-row 13","tablescraper-selected-row 14"
"Alexis Ajinca","https://www.nba.com/stats/player/201582/","CHA","https://www.nba.com/stats/team/1610612766/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","7-0","220","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","20","6.0","1.7","0.7","0.0","13.0","3.3","10.3","17.9","47.9","0.0"
"Allen Iverson","https://www.nba.com/stats/player/947/","PHI","https://www.nba.com/stats/team/1610612755/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-0","165","Georgetown","https://www.nba.com/stats/players/traditional/?College=Georgetown","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1996","https://www.nba.com/stats/players/traditional/?DraftYear=1996","1","1","28.0","13.8","2.8","4.0","-3.3","1.9","7.5","22.5","51.5","20.9"
"Alonzo Gee","https://www.nba.com/stats/player/202087/","WAS","https://www.nba.com/stats/team/1610612764/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-6","220","Alabama","https://www.nba.com/stats/players/traditional/?College=Alabama","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","11.0","7.4","3.0","0.6","-1.2","7.9","11.5","20.4","56.4","7.1"
"Amar'e Stoudemire","https://www.nba.com/stats/player/2405/","PHX","https://www.nba.com/stats/team/1610612756/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-10","249","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","1","9","82.0","23.1","8.9","1.0","5.4","8.8","16.6","27.0","61.5","4.7"
"Amir Johnson","https://www.nba.com/stats/player/101161/","TOR","https://www.nba.com/stats/team/1610612761/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-9","210","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","2","56","82.0","6.2","4.8","0.6","2.8","11.1","16.0","14.1","63.9","5.0"
"Anderson Varejao","https://www.nba.com/stats/player/2760/","CLE","https://www.nba.com/stats/team/1610612739/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-11","260","None","https://www.nba.com/stats/players/traditional/?College=None","Brazil","https://www.nba.com/stats/players/traditional/?Country=Brazil","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","2","30","76.0","8.6","7.6","1.1","13.1","9.7","18.2","13.0","59.8","6.2"
"Andray Blatche","https://www.nba.com/stats/player/101154/","WAS","https://www.nba.com/stats/team/1610612764/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-11","248","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","2","49","81.0","14.1","6.3","2.1","-6.4","7.1","16.7","25.4","51.9","13.8"
"Andre Iguodala","https://www.nba.com/stats/player/2738/","PHI","https://www.nba.com/stats/team/1610612755/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-6","207","Arizona","https://www.nba.com/stats/players/traditional/?College=Arizona","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","9","82.0","17.1","6.5","5.8","-4.1","2.7","15.1","21.5","53.5","23.8"
"Andre Miller","https://www.nba.com/stats/player/1889/","POR","https://www.nba.com/stats/team/1610612757/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-2","200","Utah","https://www.nba.com/stats/players/traditional/?College=Utah","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","8","82.0","14.0","3.2","5.4","6.5","3.6","8.1","23.5","53.0","29.6"
"Andrea Bargnani","https://www.nba.com/stats/player/200745/","TOR","https://www.nba.com/stats/team/1610612761/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","7-0","250","None","https://www.nba.com/stats/players/traditional/?College=None","Italy","https://www.nba.com/stats/players/traditional/?Country=Italy","2006","https://www.nba.com/stats/players/traditional/?DraftYear=2006","1","1","80.0","17.2","6.2","1.2","-3.7","4.0","14.5","22.1","55.2","5.3"
"Andrei Kirilenko","https://www.nba.com/stats/player/1905/","UTA","https://www.nba.com/stats/team/1610612762/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-9","225","None","https://www.nba.com/stats/players/traditional/?College=None","Russia","https://www.nba.com/stats/players/traditional/?Country=Russia","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","24","58.0","11.9","4.6","2.7","6.8","4.9","11.2","17.5","58.8","14.3"
"Andres Nocioni","https://www.nba.com/stats/player/2804/","SAC","https://www.nba.com/stats/team/1610612758/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-7","225","None","https://www.nba.com/stats/players/traditional/?College=None","Argentina","https://www.nba.com/stats/players/traditional/?Country=Argentina","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","75.0","8.5","3.0","1.0","-5.7","2.1","13.1","20.3","50.4","7.7"
"Andrew Bogut","https://www.nba.com/stats/player/101106/","MIL","https://www.nba.com/stats/team/1610612749/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","7-0","260","Utah","https://www.nba.com/stats/players/traditional/?College=Utah","Australia","https://www.nba.com/stats/players/traditional/?Country=Australia","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","1","69.0","15.9","10.2","1.8","5.8","9.2","23.5","23.2","54.0","10.1"
"Andrew Bynum","https://www.nba.com/stats/player/101115/","LAL","https://www.nba.com/stats/team/1610612747/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","7-0","285","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","10","65.0","15.0","8.3","1.0","7.4","9.2","18.4","20.6","60.8","5.5"
"Andris Biedrins","https://www.nba.com/stats/player/2740/","GSW","https://www.nba.com/stats/team/1610612744/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-11","240","None","https://www.nba.com/stats/players/traditional/?College=None","Latvia","https://www.nba.com/stats/players/traditional/?Country=Latvia","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","11","33.0","5.0","7.8","1.7","-8.0","8.1","25.5","10.0","56.1","10.5"
"Antawn Jamison","https://www.nba.com/stats/player/1712/","CLE","https://www.nba.com/stats/team/1610612739/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-9","235","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","1","4","66.0","18.7","8.4","1.3","0.7","5.8","18.0","23.4","52.9","5.8"
"Anthony Carter","https://www.nba.com/stats/player/1853/","DEN","https://www.nba.com/stats/team/1610612743/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-2","195","Hawaii","https://www.nba.com/stats/players/traditional/?College=Hawaii","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","54.0","3.3","1.6","3.0","-1.5","2.1","8.6","12.5","48.2","26.4"
"Anthony Johnson","https://www.nba.com/stats/player/1533/","ORL","https://www.nba.com/stats/team/1610612753/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-3","195","College of Charleston","https://www.nba.com/stats/players/traditional/?College=College%20of%20Charleston","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1997","https://www.nba.com/stats/players/traditional/?DraftYear=1997","2","39","31.0","4.2","1.5","2.0","2.7","2.1","9.8","16.0","54.3","24.9"
"Anthony Morrow","https://www.nba.com/stats/player/201627/","GSW","https://www.nba.com/stats/team/1610612744/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-5","210","Georgia Tech","https://www.nba.com/stats/players/traditional/?College=Georgia%20Tech","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","69.0","13.0","3.8","1.5","-1.4","3.0","10.0","17.3","59.7","7.5"
"Anthony Parker","https://www.nba.com/stats/player/1515/","CLE","https://www.nba.com/stats/team/1610612739/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-6","215","Bradley","https://www.nba.com/stats/players/traditional/?College=Bradley","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1997","https://www.nba.com/stats/players/traditional/?DraftYear=1997","1","21","81.0","7.3","2.9","1.9","8.4","1.5","8.8","11.7","57.6","9.5"
"Anthony Randolph","https://www.nba.com/stats/player/201576/","GSW","https://www.nba.com/stats/team/1610612744/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-10","210","Louisiana State","https://www.nba.com/stats/players/traditional/?College=Louisiana%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","14","33.0","11.6","6.5","1.3","-4.3","9.6","19.3","23.3","52.1","8.9"
"Anthony Tolliver","https://www.nba.com/stats/player/201229/","GSW","https://www.nba.com/stats/team/1610612744/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-9","243","Creighton","https://www.nba.com/stats/players/traditional/?College=Creighton","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","46.0","11.7","7.0","1.9","0.2","5.7","16.5","16.6","53.1","8.4"
"Antoine Wright","https://www.nba.com/stats/player/101120/","TOR","https://www.nba.com/stats/team/1610612761/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-7","215","Texas A&M","https://www.nba.com/stats/players/traditional/?College=Texas%20A&M","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","15","67.0","6.5","2.8","1.1","0.7","2.9","11.2","15.7","50.2","7.5"
"Antonio Anderson","https://www.nba.com/stats/player/202079/","OKC","https://www.nba.com/stats/team/1610612760/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-6","215","Memphis","https://www.nba.com/stats/players/traditional/?College=Memphis","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","1.0","2.0","1.0","0.0","-6.1","5.9","0.0","10.0","33.3","0.0"
"Antonio McDyess","https://www.nba.com/stats/player/686/","SAS","https://www.nba.com/stats/team/1610612759/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-9","245","Alabama","https://www.nba.com/stats/players/traditional/?College=Alabama","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1995","https://www.nba.com/stats/players/traditional/?DraftYear=1995","1","2","77.0","5.8","5.9","1.1","6.5","9.7","19.1","14.8","49.2","7.6"
"Arron Afflalo","https://www.nba.com/stats/player/201167/","DEN","https://www.nba.com/stats/team/1610612743/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-5","215","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2007","https://www.nba.com/stats/players/traditional/?DraftYear=2007","1","27","82.0","8.8","3.1","1.7","4.2","2.7","8.7","13.9","57.6","9.3"
"Austin Daye","https://www.nba.com/stats/player/201948/","DET","https://www.nba.com/stats/team/1610612765/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-11","200","Gonzaga","https://www.nba.com/stats/players/traditional/?College=Gonzaga","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","15","69.0","5.1","2.5","0.5","-6.7","3.6","17.8","17.6","54.6","6.3"
"Baron Davis","https://www.nba.com/stats/player/1884/","LAC","https://www.nba.com/stats/team/1610612746/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-3","215","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","3","75.0","15.3","3.5","8.0","-3.9","2.1","8.6","23.7","50.1","38.5"
"Ben Gordon","https://www.nba.com/stats/player/2732/","DET","https://www.nba.com/stats/team/1610612765/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-3","200","Connecticut","https://www.nba.com/stats/players/traditional/?College=Connecticut","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","3","62.0","13.8","1.9","2.7","-6.2","1.5","6.2","24.1","53.4","16.7"
"Ben Wallace","https://www.nba.com/stats/player/1112/","DET","https://www.nba.com/stats/team/1610612765/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-9","240","Virginia Union","https://www.nba.com/stats/players/traditional/?College=Virginia%20Union","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","69.0","5.5","8.7","1.5","-1.3","12.4","20.3","9.9","52.6","8.1"
"Beno Udrih","https://www.nba.com/stats/player/2757/","SAC","https://www.nba.com/stats/team/1610612758/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-3","205","None","https://www.nba.com/stats/players/traditional/?College=None","Slovenia","https://www.nba.com/stats/players/traditional/?Country=Slovenia","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","28","79.0","12.9","2.8","4.7","-4.4","1.5","7.6","18.1","56.6","23.9"
"Bobby Brown","https://www.nba.com/stats/player/201628/","LAC","https://www.nba.com/stats/team/1610612746/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-2","175","Cal State-Fullerton","https://www.nba.com/stats/players/traditional/?College=Cal%20State-Fullerton","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","45.0","4.8","0.8","2.0","-8.9","1.7","5.8","24.8","44.1","28.9"
"Bobby Simmons","https://www.nba.com/stats/player/2250/","NJN","https://www.nba.com/stats/team/1610612751/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-6","230","DePaul","https://www.nba.com/stats/players/traditional/?College=DePaul","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","2","41","23.0","5.3","2.7","0.7","-6.4","2.6","14.0","16.2","48.5","6.5"
"Boris Diaw","https://www.nba.com/stats/player/2564/","CHA","https://www.nba.com/stats/team/1610612766/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-8","235","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","21","82.0","11.3","5.2","4.0","3.0","4.9","10.5","16.1","55.2","18.5"
"Brad Miller","https://www.nba.com/stats/player/1802/","CHI","https://www.nba.com/stats/team/1610612741/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","7-0","261","Purdue","https://www.nba.com/stats/players/traditional/?College=Purdue","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","82.0","8.8","4.9","1.9","-1.3","4.3","16.2","17.5","53.0","12.2"
"Brandon Bass","https://www.nba.com/stats/player/101138/","ORL","https://www.nba.com/stats/team/1610612753/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-8","250","Louisiana State","https://www.nba.com/stats/players/traditional/?College=Louisiana%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","2","33","50.0","5.8","2.5","0.4","3.5","8.6","11.3","19.9","55.6","4.8"
"Brandon Jennings","https://www.nba.com/stats/player/201943/","MIL","https://www.nba.com/stats/team/1610612749/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-1","169","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","10","82.0","15.5","3.4","5.7","2.5","1.8","9.5","25.6","47.5","29.8"
"Brandon Roy","https://www.nba.com/stats/player/200750/","POR","https://www.nba.com/stats/team/1610612757/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-6","211","Washington","https://www.nba.com/stats/players/traditional/?College=Washington","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2006","https://www.nba.com/stats/players/traditional/?DraftYear=2006","1","6","65.0","21.5","4.4","4.7","5.2","3.3","9.4","26.3","56.8","22.8"
"Brandon Rush","https://www.nba.com/stats/player/201575/","IND","https://www.nba.com/stats/team/1610612754/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-6","210","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","13","82.0","9.4","4.2","1.4","-3.1","1.6","11.9","14.7","52.2","7.0"
"Brendan Haywood","https://www.nba.com/stats/player/2217/","DAL","https://www.nba.com/stats/team/1610612742/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","7-0","263","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","1","20","77.0","9.1","9.3","0.6","1.0","12.1","18.6","13.2","58.8","2.8"
"Brian Cardinal","https://www.nba.com/stats/player/2073/","MIN","https://www.nba.com/stats/team/1610612750/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-8","240","Purdue","https://www.nba.com/stats/players/traditional/?College=Purdue","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","2","44","29.0","1.7","1.0","0.8","-9.5","2.6","8.6","8.2","54.6","13.1"
"Brian Cook","https://www.nba.com/stats/player/2567/","HOU","https://www.nba.com/stats/team/1610612745/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-9","250","Illinois","https://www.nba.com/stats/players/traditional/?College=Illinois","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","24","15.0","1.4","0.6","0.1","-26.7","1.7","17.4","26.7","40.3","5.0"
"Brian Scalabrine","https://www.nba.com/stats/player/2243/","BOS","https://www.nba.com/stats/team/1610612738/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-9","235","Southern California","https://www.nba.com/stats/players/traditional/?College=Southern%20California","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","2","34","52.0","1.5","0.9","0.5","-6.6","2.0","9.4","10.3","44.5","9.2"
"Brian Skinner","https://www.nba.com/stats/player/1730/","LAC","https://www.nba.com/stats/team/1610612746/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-9","255","Baylor","https://www.nba.com/stats/players/traditional/?College=Baylor","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","1","22","16.0","1.6","1.7","0.0","-14.2","7.2","16.8","13.0","45.6","0.0"
"Brook Lopez","https://www.nba.com/stats/player/201572/","NJN","https://www.nba.com/stats/team/1610612751/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","7-0","265","Stanford","https://www.nba.com/stats/players/traditional/?College=Stanford","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","10","82.0","18.8","8.6","2.3","-10.1","9.0","15.7","23.3","57.0","11.6"
"Byron Mullens","https://www.nba.com/stats/player/201957/","OKC","https://www.nba.com/stats/team/1610612760/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","7-0","275","Ohio State","https://www.nba.com/stats/players/traditional/?College=Ohio%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","24","13.0","1.1","0.8","0.1","-30.5","5.6","12.1","18.5","36.8","3.0"
"C.J. Watson","https://www.nba.com/stats/player/201228/","GSW","https://www.nba.com/stats/team/1610612744/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-2","175","Tennessee","https://www.nba.com/stats/players/traditional/?College=Tennessee","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","65.0","10.3","2.6","2.8","0.4","1.5","8.0","15.7","55.5","14.3"
