"Anchor_anchor__cSc3P","Anchor_anchor__cSc3P href","Anchor_anchor__cSc3P 2","Anchor_anchor__cSc3P href 2","Anchor_anchor__cSc3P 3","Anchor_anchor__cSc3P href 3","tablescraper-selected-row","tablescraper-selected-row 2","Anchor_anchor__cSc3P 4","Anchor_anchor__cSc3P href 4","Anchor_anchor__cSc3P 5","Anchor_anchor__cSc3P href 5","Anchor_anchor__cSc3P 6","Anchor_anchor__cSc3P href 6","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row 5","tablescraper-selected-row 6","tablescraper-selected-row 7","tablescraper-selected-row 8","tablescraper-selected-row 9","tablescraper-selected-row 10","tablescraper-selected-row 11","tablescraper-selected-row 12","tablescraper-selected-row 13","tablescraper-selected-row 14"
"Alize Johnson","https://www.nba.com/stats/player/1628993/","IND","https://www.nba.com/stats/team/1610612754/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-7","212","Missouri State","https://www.nba.com/stats/players/traditional/?College=Missouri%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","2","50","17.0","2.0","2.8","0.4","8.9","12.2","24.1","13.3","50.9","7.5"
"Allen Crabbe","https://www.nba.com/stats/player/203459/","MIN","https://www.nba.com/stats/team/1610612750/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-5","212","California","https://www.nba.com/stats/players/traditional/?College=California","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","2","31","37.0","4.6","2.1","0.9","-15.0","1.4","9.8","12.2","47.0","7.3"
"Allonzo Trier","https://www.nba.com/stats/player/1629019/","NYK","https://www.nba.com/stats/team/1610612752/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-4","200","Arizona","https://www.nba.com/stats/players/traditional/?College=Arizona","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","","","24.0","6.5","1.2","1.2","-11.1","1.8","7.8","20.8","62.0","16.4"
"Amile Jefferson","https://www.nba.com/stats/player/1628518/","ORL","https://www.nba.com/stats/team/1610612753/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-9","222","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","","","18.0","0.8","1.3","0.2","8.5","11.2","16.3","12.9","37.2","7.8"
"Amir Coffey","https://www.nba.com/stats/player/1629599/","LAC","https://www.nba.com/stats/team/1610612746/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-7","210","Minnesota","https://www.nba.com/stats/players/traditional/?College=Minnesota","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","18.0","3.2","0.9","0.8","-0.5","2.5","6.6","17.4","49.3","13.9"
"Andre Drummond","https://www.nba.com/stats/player/203083/","CLE","https://www.nba.com/stats/team/1610612739/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-10","279","Connecticut","https://www.nba.com/stats/players/traditional/?College=Connecticut","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","9","57.0","17.7","15.2","2.7","-5.0","12.9","33.6","25.3","55.3","13.3"
"Andre Iguodala","https://www.nba.com/stats/player/2738/","MIA","https://www.nba.com/stats/team/1610612748/traditional","36","https://www.nba.com/stats/players/traditional/?CF=AGE*E*36","6-6","215","Arizona","https://www.nba.com/stats/players/traditional/?College=Arizona","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","9","21.0","4.6","3.7","2.4","-1.9","4.0","13.2","12.1","50.7","18.1"
"Andre Roberson","https://www.nba.com/stats/player/203460/","OKC","https://www.nba.com/stats/team/1610612760/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-7","210","Colorado","https://www.nba.com/stats/players/traditional/?College=Colorado","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","1","26","7.0","2.9","3.9","0.6","-1.1","6.5","20.4","14.5","33.5","7.4"
"Andrew Wiggins","https://www.nba.com/stats/player/203952/","GSW","https://www.nba.com/stats/team/1610612744/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-7","197","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","1","54.0","21.8","5.1","3.7","-5.1","3.3","11.0","26.9","53.6","18.0"
"Anfernee Simons","https://www.nba.com/stats/player/1629014/","POR","https://www.nba.com/stats/team/1610612757/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-3","181","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","1","24","70.0","8.3","2.2","1.4","-7.6","1.5","8.0","18.0","50.2","9.8"
"Ante Zizic","https://www.nba.com/stats/player/1627790/","CLE","https://www.nba.com/stats/team/1610612739/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-10","266","None","https://www.nba.com/stats/players/traditional/?College=None","Croatia","https://www.nba.com/stats/players/traditional/?Country=Croatia","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","1","23","22.0","4.4","3.0","0.3","1.3","8.4","21.1","16.8","59.7","3.8"
"Anthony Davis","https://www.nba.com/stats/player/203076/","LAL","https://www.nba.com/stats/team/1610612747/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-10","253","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","1","62.0","26.1","9.3","3.2","5.0","6.5","19.7","28.4","61.0","15.3"
"Anthony Tolliver","https://www.nba.com/stats/player/201229/","MEM","https://www.nba.com/stats/team/1610612763/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-8","240","Creighton","https://www.nba.com/stats/players/traditional/?College=Creighton","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","55.0","3.6","2.8","0.8","-6.0","3.5","13.0","10.8","51.3","6.4"
"Antonius Cleveland","https://www.nba.com/stats/player/1628499/","DAL","https://www.nba.com/stats/team/1610612742/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-5","195","S.E. Missouri","https://www.nba.com/stats/players/traditional/?College=S.E.%20Missouri","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","11.0","1.0","0.6","0.1","-7.8","3.7","12.2","15.9","34.0","3.4"
"Anžejs Pasečņiks","https://www.nba.com/stats/player/1628394/","WAS","https://www.nba.com/stats/team/1610612764/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","7-2","229","None","https://www.nba.com/stats/players/traditional/?College=None","Latvia","https://www.nba.com/stats/players/traditional/?Country=Latvia","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","1","25","27.0","5.8","4.0","0.7","0.2","8.6","15.3","15.1","55.1","5.8"
"Aron Baynes","https://www.nba.com/stats/player/203382/","PHX","https://www.nba.com/stats/team/1610612756/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-10","260","Washington State","https://www.nba.com/stats/players/traditional/?College=Washington%20State","Australia","https://www.nba.com/stats/players/traditional/?Country=Australia","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","42.0","11.5","5.6","1.6","-1.5","7.5","17.8","20.5","58.1","10.8"
"Austin Rivers","https://www.nba.com/stats/player/203085/","HOU","https://www.nba.com/stats/team/1610612745/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-3","200","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","10","68.0","8.8","2.6","1.7","2.6","1.6","8.9","15.3","54.2","9.8"
"Avery Bradley","https://www.nba.com/stats/player/202340/","LAL","https://www.nba.com/stats/team/1610612747/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-3","180","University of Texas at Austin","https://www.nba.com/stats/players/traditional/?College=University%20of%20Texas%20at%20Austin","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2010","https://www.nba.com/stats/players/traditional/?DraftYear=2010","1","19","49.0","8.6","2.3","1.3","7.4","1.5","7.7","15.3","53.7","7.0"
"BJ Johnson","https://www.nba.com/stats/player/1629168/","ORL","https://www.nba.com/stats/team/1610612753/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-7","200","La Salle","https://www.nba.com/stats/players/traditional/?College=La%20Salle","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","10.0","3.0","1.5","0.3","-8.1","3.3","13.6","20.1","41.2","5.9"
"Bam Adebayo","https://www.nba.com/stats/player/1628389/","MIA","https://www.nba.com/stats/team/1610612748/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-9","255","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2017","https://www.nba.com/stats/players/traditional/?DraftYear=2017","1","14","72.0","15.9","10.2","5.1","5.0","7.7","22.4","21.2","59.8","23.8"
"Ben McLemore","https://www.nba.com/stats/player/203463/","HOU","https://www.nba.com/stats/team/1610612745/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-3","195","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","1","7","71.0","10.1","2.2","0.8","5.0","1.2","7.9","15.7","62.2","5.0"
"Ben Simmons","https://www.nba.com/stats/player/1627732/","PHI","https://www.nba.com/stats/team/1610612755/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-10","240","Louisiana State","https://www.nba.com/stats/players/traditional/?College=Louisiana%20State","Australia","https://www.nba.com/stats/players/traditional/?Country=Australia","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","1","1","57.0","16.4","7.8","8.0","1.7","5.4","15.9","20.6","60.2","33.5"
"Bismack Biyombo","https://www.nba.com/stats/player/202687/","CHA","https://www.nba.com/stats/team/1610612766/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-8","255","None","https://www.nba.com/stats/players/traditional/?College=None","DRC","https://www.nba.com/stats/players/traditional/?Country=DRC","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","7","53.0","7.4","5.8","0.9","-6.6","11.2","17.8","16.8","57.0","7.9"
"Blake Griffin","https://www.nba.com/stats/player/201933/","DET","https://www.nba.com/stats/team/1610612765/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-9","250","Oklahoma","https://www.nba.com/stats/players/traditional/?College=Oklahoma","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2009","https://www.nba.com/stats/players/traditional/?DraftYear=2009","1","1","18.0","15.5","4.7","3.3","-2.6","3.2","12.8","27.7","47.6","18.4"
"Boban Marjanović","https://www.nba.com/stats/player/1626246/","DAL","https://www.nba.com/stats/team/1610612742/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","7-4","290","None","https://www.nba.com/stats/players/traditional/?College=None","Serbia","https://www.nba.com/stats/players/traditional/?Country=Serbia","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","44.0","6.6","4.5","0.5","5.5","15.8","29.8","25.8","61.2","7.3"
"Bobby Portis","https://www.nba.com/stats/player/1626171/","NYK","https://www.nba.com/stats/team/1610612752/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-10","250","Arkansas","https://www.nba.com/stats/players/traditional/?College=Arkansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2015","https://www.nba.com/stats/players/traditional/?DraftYear=2015","1","22","66.0","10.1","5.1","1.5","-7.9","5.3","18.0","20.7","53.0","11.2"
"Bogdan Bogdanović","https://www.nba.com/stats/player/203992/","SAC","https://www.nba.com/stats/team/1610612758/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-6","220","None","https://www.nba.com/stats/players/traditional/?College=None","Serbia","https://www.nba.com/stats/players/traditional/?Country=Serbia","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","27","61.0","15.1","3.4","3.4","-1.7","1.4","10.5","22.1","56.5","18.4"
"Bojan Bogdanović","https://www.nba.com/stats/player/202711/","UTA","https://www.nba.com/stats/team/1610612762/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-8","226","None","https://www.nba.com/stats/players/traditional/?College=None","Croatia","https://www.nba.com/stats/players/traditional/?Country=Croatia","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","2","31","63.0","20.2","4.1","2.1","5.5","2.0","10.0","25.2","60.3","9.9"
"Bol Bol","https://www.nba.com/stats/player/1629626/","DEN","https://www.nba.com/stats/team/1610612743/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","7-2","220","Oregon","https://www.nba.com/stats/players/traditional/?College=Oregon","Sudan","https://www.nba.com/stats/players/traditional/?Country=Sudan","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","2","44","7.0","5.7","2.7","0.9","-9.8","5.7","17.1","20.6","61.7","10.3"
"Brad Wanamaker","https://www.nba.com/stats/player/202954/","BOS","https://www.nba.com/stats/team/1610612738/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-3","210","Pittsburgh","https://www.nba.com/stats/players/traditional/?College=Pittsburgh","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","71.0","6.9","2.0","2.5","5.0","1.6","8.2","15.2","57.7","18.1"
"Bradley Beal","https://www.nba.com/stats/player/203078/","WAS","https://www.nba.com/stats/team/1610612764/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-3","207","Florida","https://www.nba.com/stats/players/traditional/?College=Florida","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2012","https://www.nba.com/stats/players/traditional/?DraftYear=2012","1","3","57.0","30.5","4.2","6.1","-4.5","2.4","9.5","33.8","57.9","28.5"
"Brandon Clarke","https://www.nba.com/stats/player/1629634/","MEM","https://www.nba.com/stats/team/1610612763/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-8","215","Gonzaga","https://www.nba.com/stats/players/traditional/?College=Gonzaga","Canada","https://www.nba.com/stats/players/traditional/?Country=Canada","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","1","21","58.0","12.1","5.9","1.4","-0.1","6.7","17.7","18.0","66.3","9.2"
"Brandon Goodwin","https://www.nba.com/stats/player/1629164/","ATL","https://www.nba.com/stats/team/1610612737/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-0","180","Florida Gulf Coast","https://www.nba.com/stats/players/traditional/?College=Florida%20Gulf%20Coast","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","34.0","6.1","2.1","1.5","-13.8","2.3","13.2","22.0","50.7","20.8"
"Brandon Ingram","https://www.nba.com/stats/player/1627742/","NOP","https://www.nba.com/stats/team/1610612740/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-7","190","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","1","2","62.0","23.8","6.1","4.2","-1.3","2.3","14.4","27.5","58.7","19.2"
"Brandon Knight","https://www.nba.com/stats/player/202688/","DET","https://www.nba.com/stats/team/1610612765/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-2","182","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2011","https://www.nba.com/stats/players/traditional/?DraftYear=2011","1","8","25.0","7.3","1.6","2.8","-7.6","0.9","9.3","20.7","50.3","21.6"
"Brian Bowen II","https://www.nba.com/stats/player/1628968/","IND","https://www.nba.com/stats/team/1610612754/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-6","190","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","6.0","1.0","1.2","0.0","15.7","3.2","16.2","14.3","30.0","0.0"
"Brook Lopez","https://www.nba.com/stats/player/201572/","MIL","https://www.nba.com/stats/team/1610612749/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","7-0","282","Stanford","https://www.nba.com/stats/players/traditional/?College=Stanford","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","10","68.0","12.0","4.6","1.5","12.0","3.1","11.8","18.1","55.1","7.3"
"Bruce Brown","https://www.nba.com/stats/player/1628971/","DET","https://www.nba.com/stats/team/1610612765/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-4","202","Miami","https://www.nba.com/stats/players/traditional/?College=Miami","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2018","https://www.nba.com/stats/players/traditional/?DraftYear=2018","2","42","58.0","8.9","4.7","4.0","-4.3","3.8","13.1","15.9","51.8","20.8"
"Bruno Caboclo","https://www.nba.com/stats/player/203998/","HOU","https://www.nba.com/stats/team/1610612745/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-9","218","None","https://www.nba.com/stats/players/traditional/?College=None","Brazil","https://www.nba.com/stats/players/traditional/?Country=Brazil","2014","https://www.nba.com/stats/players/traditional/?DraftYear=2014","1","20","30.0","3.0","2.0","0.4","-5.1","8.1","14.5","17.0","48.4","7.6"
"Bruno Fernando","https://www.nba.com/stats/player/1628981/","ATL","https://www.nba.com/stats/team/1610612737/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-9","240","Maryland","https://www.nba.com/stats/players/traditional/?College=Maryland","Angola","https://www.nba.com/stats/players/traditional/?Country=Angola","2019","https://www.nba.com/stats/players/traditional/?DraftYear=2019","2","34","56.0","4.3","3.5","0.9","-5.6","8.5","17.9","14.7","54.2","10.1"
"Bryn Forbes","https://www.nba.com/stats/player/1627854/","SAS","https://www.nba.com/stats/team/1610612759/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-2","205","Michigan State","https://www.nba.com/stats/players/traditional/?College=Michigan%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","63.0","11.2","2.0","1.7","-6.8","0.7","7.1","18.5","57.0","9.7"
"Buddy Hield","https://www.nba.com/stats/player/1627741/","SAC","https://www.nba.com/stats/team/1610612758/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-4","220","Oklahoma","https://www.nba.com/stats/players/traditional/?College=Oklahoma","Bahamas","https://www.nba.com/stats/players/traditional/?Country=Bahamas","2016","https://www.nba.com/stats/players/traditional/?DraftYear=2016","1","6","72.0","19.2","4.6","3.0","-3.1","2.5","12.4","26.3","56.6","15.3"
"CJ McCollum","https://www.nba.com/stats/player/203468/","POR","https://www.nba.com/stats/team/1610612757/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-3","190","Lehigh","https://www.nba.com/stats/players/traditional/?College=Lehigh","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2013","https://www.nba.com/stats/players/traditional/?DraftYear=2013","1","10","70.0","22.2","4.2","4.4","0.5","1.7","9.0","25.7","54.1","18.5"
"CJ Miles","https://www.nba.com/stats/player/101139/","WAS","https://www.nba.com/stats/team/1610612764/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-6","220","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","2","34","10.0","6.4","1.2","1.2","-1.3","2.1","5.0","16.9","47.2","9.1"
