"Anchor_anchor__cSc3P","Anchor_anchor__cSc3P href","Anchor_anchor__cSc3P 2","Anchor_anchor__cSc3P href 2","Anchor_anchor__cSc3P 3","Anchor_anchor__cSc3P href 3","tablescraper-selected-row","tablescraper-selected-row 2","Anchor_anchor__cSc3P 4","Anchor_anchor__cSc3P href 4","Anchor_anchor__cSc3P 5","Anchor_anchor__cSc3P href 5","Anchor_anchor__cSc3P 6","Anchor_anchor__cSc3P href 6","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row 5","tablescraper-selected-row 6","tablescraper-selected-row 7","tablescraper-selected-row 8","tablescraper-selected-row 9","tablescraper-selected-row 10","tablescraper-selected-row 11","tablescraper-selected-row 12","tablescraper-selected-row 13","tablescraper-selected-row 14"
"Danny Granger","https://www.nba.com/stats/player/101122/","IND","https://www.nba.com/stats/team/1610612754/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-8","228","New Mexico","https://www.nba.com/stats/players/traditional/?College=New%20Mexico","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","17","67.0","25.8","5.1","2.7","1.5","2.0","12.0","28.9","58.4","12.7"
"Darius Miles","https://www.nba.com/stats/player/2032/","MEM","https://www.nba.com/stats/team/1610612763/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-9","235","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","1","3","34.0","3.5","1.7","0.5","-12.9","6.8","13.7","20.1","53.3","11.6"
"Darius Songaila","https://www.nba.com/stats/player/2443/","WAS","https://www.nba.com/stats/team/1610612764/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-9","248","Wake Forest","https://www.nba.com/stats/players/traditional/?College=Wake%20Forest","Lithuania","https://www.nba.com/stats/players/traditional/?Country=Lithuania","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","2","49","77.0","7.4","2.9","1.2","-4.7","5.2","10.8","16.8","57.0","10.1"
"Darko Milicic","https://www.nba.com/stats/player/2545/","MEM","https://www.nba.com/stats/team/1610612763/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","7-0","275","None","https://www.nba.com/stats/players/traditional/?College=None","Serbia","https://www.nba.com/stats/players/traditional/?Country=Serbia","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","2","61.0","5.5","4.3","0.6","-3.7","8.6","18.2","15.9","53.3","5.4"
"Darnell Jackson","https://www.nba.com/stats/player/201616/","CLE","https://www.nba.com/stats/team/1610612739/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-9","253","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","2","52","51.0","1.9","1.7","0.2","-9.3","8.0","13.8","12.3","48.3","3.0"
"Darrell Arthur","https://www.nba.com/stats/player/201589/","MEM","https://www.nba.com/stats/team/1610612763/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-9","225","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","27","76.0","5.6","4.6","0.6","-7.6","7.8","18.1","15.9","45.6","4.9"
"David Lee","https://www.nba.com/stats/player/101135/","NYK","https://www.nba.com/stats/team/1610612752/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-9","240","Florida","https://www.nba.com/stats/players/traditional/?College=Florida","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","30","81.0","16.0","11.7","2.1","-2.9","8.7","25.0","18.9","59.0","9.8"
"David West","https://www.nba.com/stats/player/2561/","NOH","https://www.nba.com/stats/team/1610612740/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-9","240","Xavier","https://www.nba.com/stats/players/traditional/?College=Xavier","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","18","76.0","21.0","8.5","2.3","4.1","5.9","17.5","25.9","54.0","10.5"
"DeAndre Jordan","https://www.nba.com/stats/player/201599/","LAC","https://www.nba.com/stats/team/1610612746/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-11","250","Texas A&M","https://www.nba.com/stats/players/traditional/?College=Texas%20A&M","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","2","35","53.0","4.3","4.5","0.2","-15.7","9.3","22.3","13.7","58.5","2.5"
"DeMarcus Nelson","https://www.nba.com/stats/player/201634/","GSW","https://www.nba.com/stats/team/1610612744/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-4","200","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","13.0","4.1","1.8","1.0","-9.3","3.0","10.1","17.4","44.0","12.0"
"DeSagana Diop","https://www.nba.com/stats/player/2205/","CHA","https://www.nba.com/stats/team/1610612766/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","7-0","280","None","https://www.nba.com/stats/players/traditional/?College=None","Senegal","https://www.nba.com/stats/players/traditional/?Country=Senegal","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","1","8","75.0","2.3","3.6","0.4","-6.1","11.6","16.7","10.7","42.5","4.7"
"DeShawn Stevenson","https://www.nba.com/stats/player/2052/","WAS","https://www.nba.com/stats/team/1610612764/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-5","218","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","1","23","32.0","6.6","2.4","3.1","-9.8","1.2","7.9","14.6","41.0","16.4"
"Dee Brown","https://www.nba.com/stats/player/200793/","PHX","https://www.nba.com/stats/team/1610612756/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-0","185","Illinois","https://www.nba.com/stats/players/traditional/?College=Illinois","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2006","https://www.nba.com/stats/players/traditional/?DraftYear=2006","2","46","19.0","2.4","1.5","1.9","-6.5","2.6","8.9","11.5","44.9","18.5"
"Delonte West","https://www.nba.com/stats/player/2753/","CLE","https://www.nba.com/stats/team/1610612739/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-3","180","St. Joseph's (PA)","https://www.nba.com/stats/players/traditional/?College=St.%20Joseph%27s%20(PA)","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","24","64.0","11.7","3.2","3.5","14.8","1.6","8.0","16.6","55.9","16.2"
"Demetris Nichols","https://www.nba.com/stats/player/201193/","NYK","https://www.nba.com/stats/team/1610612752/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-8","216","Syracuse","https://www.nba.com/stats/players/traditional/?College=Syracuse","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2007","https://www.nba.com/stats/players/traditional/?DraftYear=2007","2","53","4.0","1.8","0.5","0.3","38.7","0.0","11.8","28.6","35.4","11.1"
"Derek Fisher","https://www.nba.com/stats/player/965/","LAL","https://www.nba.com/stats/team/1610612747/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-1","210","Arkansas-Little Rock","https://www.nba.com/stats/players/traditional/?College=Arkansas-Little%20Rock","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1996","https://www.nba.com/stats/players/traditional/?DraftYear=1996","1","24","82.0","9.9","2.3","3.2","11.1","1.1","6.6","14.6","54.6","14.6"
"Deron Williams","https://www.nba.com/stats/player/101114/","UTA","https://www.nba.com/stats/team/1610612762/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-3","207","Illinois","https://www.nba.com/stats/players/traditional/?College=Illinois","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","3","68.0","19.4","2.9","10.7","3.7","1.0","7.2","24.4","57.3","45.7"
"Derrick Rose","https://www.nba.com/stats/player/201565/","CHI","https://www.nba.com/stats/team/1610612741/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-3","190","Memphis","https://www.nba.com/stats/players/traditional/?College=Memphis","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","1","81.0","16.8","3.9","6.3","-1.8","3.3","7.6","22.2","51.6","28.3"
"Desmon Farmer","https://www.nba.com/stats/player/2824/","SAS","https://www.nba.com/stats/team/1610612759/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-5","220","Southern California","https://www.nba.com/stats/players/traditional/?College=Southern%20California","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","3.0","4.3","2.0","0.7","4.9","0.0","11.3","16.8","43.7","5.4"
"Desmond Mason","https://www.nba.com/stats/player/2046/","OKC","https://www.nba.com/stats/team/1610612760/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-5","222","Oklahoma State","https://www.nba.com/stats/players/traditional/?College=Oklahoma%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","1","17","39.0","7.5","4.0","1.2","-2.6","3.9","10.7","15.5","45.6","6.5"
"Devean George","https://www.nba.com/stats/player/1904/","DAL","https://www.nba.com/stats/team/1610612742/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-8","235","Augsburg","https://www.nba.com/stats/players/traditional/?College=Augsburg","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","23","43.0","3.4","1.8","0.3","-5.9","3.7","7.9","10.8","48.5","3.1"
"Devin Brown","https://www.nba.com/stats/player/2484/","NOH","https://www.nba.com/stats/team/1610612740/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-5","210","Texas-San Antonio","https://www.nba.com/stats/players/traditional/?College=Texas-San%20Antonio","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","63.0","5.2","1.9","0.9","0.2","3.8","10.8","22.1","45.9","11.2"
"Devin Harris","https://www.nba.com/stats/player/2734/","NJN","https://www.nba.com/stats/team/1610612751/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-3","185","Wisconsin","https://www.nba.com/stats/players/traditional/?College=Wisconsin","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","5","69.0","21.3","3.3","6.9","-1.7","1.2","8.6","27.4","56.3","33.2"
"Dikembe Mutombo","https://www.nba.com/stats/player/87/","HOU","https://www.nba.com/stats/team/1610612745/traditional","43","https://www.nba.com/stats/players/traditional/?CF=AGE*E*43","7-2","260","Georgetown","https://www.nba.com/stats/players/traditional/?College=Georgetown","Congo","https://www.nba.com/stats/players/traditional/?Country=Congo","1991","https://www.nba.com/stats/players/traditional/?DraftYear=1991","1","4","9.0","1.8","3.7","0.0","0.6","13.3","21.4","10.8","47.2","0.0"
"Dirk Nowitzki","https://www.nba.com/stats/player/1717/","DAL","https://www.nba.com/stats/team/1610612742/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","7-0","245","None","https://www.nba.com/stats/players/traditional/?College=None","Germany","https://www.nba.com/stats/players/traditional/?Country=Germany","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","1","9","81.0","25.9","8.4","2.4","3.5","3.0","20.1","29.5","56.4","11.7"
"Dominic McGuire","https://www.nba.com/stats/player/201187/","WAS","https://www.nba.com/stats/team/1610612764/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-9","220","Fresno State","https://www.nba.com/stats/players/traditional/?College=Fresno%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2007","https://www.nba.com/stats/players/traditional/?DraftYear=2007","2","47","79.0","4.5","5.4","2.5","-9.0","5.6","16.6","10.0","48.3","13.7"
"Donte Greene","https://www.nba.com/stats/player/201590/","SAC","https://www.nba.com/stats/team/1610612758/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-11","226","Syracuse","https://www.nba.com/stats/players/traditional/?College=Syracuse","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","28","55.0","3.8","1.6","0.5","-11.5","2.5","9.3","17.3","41.6","6.7"
"Dontell Jefferson","https://www.nba.com/stats/player/200971/","CHA","https://www.nba.com/stats/team/1610612766/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-5","195","Arkansas","https://www.nba.com/stats/players/traditional/?College=Arkansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","6.0","4.8","2.0","1.5","-6.5","1.2","11.8","18.3","55.9","23.1"
"Donyell Marshall","https://www.nba.com/stats/player/923/","PHI","https://www.nba.com/stats/team/1610612755/traditional","36","https://www.nba.com/stats/players/traditional/?CF=AGE*E*36","6-9","245","Connecticut","https://www.nba.com/stats/players/traditional/?College=Connecticut","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1994","https://www.nba.com/stats/players/traditional/?DraftYear=1994","1","4","25.0","3.8","1.6","0.6","9.2","3.4","18.2","18.9","62.1","12.0"
"Dorell Wright","https://www.nba.com/stats/player/2748/","MIA","https://www.nba.com/stats/team/1610612748/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-9","210","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","19","6.0","3.0","3.3","0.3","-14.1","2.7","23.7","19.0","39.8","6.1"
"Drew Gooden","https://www.nba.com/stats/player/2400/","SAS","https://www.nba.com/stats/team/1610612759/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-10","250","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","1","4","51.0","11.9","7.1","0.9","-4.2","8.9","20.1","23.1","52.6","6.9"
"Dwayne Jones","https://www.nba.com/stats/player/101204/","CHA","https://www.nba.com/stats/team/1610612766/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-10","251","St. Joseph's (PA)","https://www.nba.com/stats/players/traditional/?College=St.%20Joseph%27s%20(PA)","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","6.0","2.0","2.0","0.0","4.0","12.5","14.3","12.2","62.2","0.0"
"Dwight Howard","https://www.nba.com/stats/player/2730/","ORL","https://www.nba.com/stats/team/1610612753/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-11","265","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","1","79.0","20.6","13.8","1.4","10.1","12.6","26.2","25.8","60.0","7.2"
"Dwyane Wade","https://www.nba.com/stats/player/2548/","MIA","https://www.nba.com/stats/team/1610612748/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-4","216","Marquette","https://www.nba.com/stats/players/traditional/?College=Marquette","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","5","79.0","30.2","5.0","7.5","3.6","3.1","10.7","35.2","57.4","37.7"
"Earl Watson","https://www.nba.com/stats/player/2248/","OKC","https://www.nba.com/stats/team/1610612760/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-1","185","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","2","39","68.0","6.6","2.7","5.8","-7.2","2.1","8.8","16.1","44.8","33.5"
"Eddie Gill","https://www.nba.com/stats/player/2109/","MIL","https://www.nba.com/stats/team/1610612749/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-0","190","Weber State","https://www.nba.com/stats/players/traditional/?College=Weber%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","6.0","2.3","0.7","1.8","-21.6","0.0","13.8","12.7","77.8","44.0"
"Eddie House","https://www.nba.com/stats/player/2067/","BOS","https://www.nba.com/stats/team/1610612738/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-1","175","Arizona State","https://www.nba.com/stats/players/traditional/?College=Arizona%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","2","37","81.0","8.5","1.9","1.1","4.8","0.8","10.1","19.2","59.2","10.9"
"Eddy Curry","https://www.nba.com/stats/player/2201/","NYK","https://www.nba.com/stats/team/1610612752/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-11","285","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","1","4","3.0","1.7","1.3","0.0","-53.8","0.0","30.8","17.9","75.3","0.0"
"Eduardo Najera","https://www.nba.com/stats/player/2059/","NJN","https://www.nba.com/stats/team/1610612751/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-8","235","Oklahoma","https://www.nba.com/stats/players/traditional/?College=Oklahoma","Mexico","https://www.nba.com/stats/players/traditional/?Country=Mexico","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","2","38","27.0","2.9","2.5","0.7","-14.0","5.2","17.0","14.7","47.2","11.0"
"Elton Brand","https://www.nba.com/stats/player/1882/","PHI","https://www.nba.com/stats/team/1610612755/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-9","254","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","1","29.0","13.8","8.8","1.3","-0.6","8.5","19.7","23.1","48.4","7.0"
"Emeka Okafor","https://www.nba.com/stats/player/2731/","CHA","https://www.nba.com/stats/team/1610612766/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-10","255","Connecticut","https://www.nba.com/stats/players/traditional/?College=Connecticut","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","2","82.0","13.2","10.1","0.6","0.6","11.1","21.9","18.7","58.1","3.4"
"Eric Gordon","https://www.nba.com/stats/player/201569/","LAC","https://www.nba.com/stats/team/1610612746/traditional","20","https://www.nba.com/stats/players/traditional/?CF=AGE*E*20","6-3","222","Indiana","https://www.nba.com/stats/players/traditional/?College=Indiana","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","7","78.0","16.1","2.6","2.8","-8.7","1.7","6.1","20.5","59.3","13.7"
"Erick Dampier","https://www.nba.com/stats/player/956/","DAL","https://www.nba.com/stats/team/1610612742/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-11","265","Mississippi State","https://www.nba.com/stats/players/traditional/?College=Mississippi%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1996","https://www.nba.com/stats/players/traditional/?DraftYear=1996","1","10","80.0","5.7","7.1","1.0","2.2","12.6","19.7","10.4","66.4","5.9"
"Etan Thomas","https://www.nba.com/stats/player/2041/","WAS","https://www.nba.com/stats/team/1610612764/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-10","260","Syracuse","https://www.nba.com/stats/players/traditional/?College=Syracuse","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2000","https://www.nba.com/stats/players/traditional/?DraftYear=2000","1","12","26.0","3.1","2.5","0.2","-20.0","8.0","15.3","14.3","52.5","3.2"
"Fabricio Oberto","https://www.nba.com/stats/player/101177/","SAS","https://www.nba.com/stats/team/1610612759/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-10","245","None","https://www.nba.com/stats/players/traditional/?College=None","Argentina","https://www.nba.com/stats/players/traditional/?Country=Argentina","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","54.0","2.6","2.6","1.1","-3.2","10.0","11.9","10.9","59.5","13.8"
"Flip Murray","https://www.nba.com/stats/player/2436/","ATL","https://www.nba.com/stats/team/1610612737/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-3","200","Shaw","https://www.nba.com/stats/players/traditional/?College=Shaw","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","2","41","80.0","12.2","2.1","2.0","4.3","1.2","7.5","23.7","54.3","14.1"
"Francisco Elson","https://www.nba.com/stats/player/1922/","MIL","https://www.nba.com/stats/team/1610612749/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","7-0","235","California","https://www.nba.com/stats/players/traditional/?College=California","Netherlands","https://www.nba.com/stats/players/traditional/?Country=Netherlands","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","2","41","59.0","3.4","3.9","0.5","-3.3","10.1","14.9","10.6","53.7","4.9"
"Francisco Garcia","https://www.nba.com/stats/player/101128/","SAC","https://www.nba.com/stats/team/1610612758/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-7","195","Louisville","https://www.nba.com/stats/players/traditional/?College=Louisville","Dominican Republic","https://www.nba.com/stats/players/traditional/?Country=Dominican%20Republic","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","23","65.0","12.7","3.4","2.3","-10.5","2.8","8.6","19.1","55.4","13.2"
"Fred Jones","https://www.nba.com/stats/player/2410/","LAC","https://www.nba.com/stats/team/1610612746/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-2","225","Oregon","https://www.nba.com/stats/players/traditional/?College=Oregon","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","1","14","52.0","7.3","2.4","3.6","-8.3","1.6","7.2","12.7","53.6","18.9"
"Gabe Pruitt","https://www.nba.com/stats/player/201172/","BOS","https://www.nba.com/stats/team/1610612738/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-4","170","Southern California","https://www.nba.com/stats/players/traditional/?College=Southern%20California","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2007","https://www.nba.com/stats/players/traditional/?DraftYear=2007","2","32","47.0","2.0","0.9","0.8","0.8","2.4","9.2","15.7","42.2","18.1"
"George Hill","https://www.nba.com/stats/player/201588/","SAS","https://www.nba.com/stats/team/1610612759/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-2","180","Indiana-Purdue Indianapolis","https://www.nba.com/stats/players/traditional/?College=Indiana-Purdue%20Indianapolis","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","1","26","77.0","5.7","2.1","1.8","2.1","2.5","10.5","18.9","50.2","18.3"
"Gerald Green","https://www.nba.com/stats/player/101123/","DAL","https://www.nba.com/stats/team/1610612742/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-8","200","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2005","https://www.nba.com/stats/players/traditional/?DraftYear=2005","1","18","38.0","5.2","1.4","0.4","-9.4","3.6","10.8","25.9","51.3","7.6"
"Gerald Wallace","https://www.nba.com/stats/player/2222/","CHA","https://www.nba.com/stats/team/1610612766/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-7","220","Alabama","https://www.nba.com/stats/players/traditional/?College=Alabama","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","1","25","71.0","16.6","7.8","2.7","1.2","4.6","17.6","20.2","58.5","12.0"
"Gilbert Arenas","https://www.nba.com/stats/player/2240/","WAS","https://www.nba.com/stats/team/1610612764/traditional","27","https://www.nba.com/stats/players/traditional/?CF=AGE*E*27","6-4","215","Arizona","https://www.nba.com/stats/players/traditional/?College=Arizona","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","2","30","2.0","13.0","4.5","10.0","0.7","1.7","13.3","23.7","43.3","46.5"
"Glen Davis","https://www.nba.com/stats/player/201175/","BOS","https://www.nba.com/stats/team/1610612738/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-9","289","Louisiana State","https://www.nba.com/stats/players/traditional/?College=Louisiana%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2007","https://www.nba.com/stats/players/traditional/?DraftYear=2007","2","35","76.0","7.0","4.0","0.9","4.0","8.1","12.0","17.1","50.2","7.0"
"Goran Dragic","https://www.nba.com/stats/player/201609/","PHX","https://www.nba.com/stats/team/1610612756/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-4","180","None","https://www.nba.com/stats/players/traditional/?College=None","Slovenia","https://www.nba.com/stats/players/traditional/?Country=Slovenia","2008","https://www.nba.com/stats/players/traditional/?DraftYear=2008","2","45","55.0","4.5","1.9","2.0","0.0","4.7","10.3","18.9","48.7","22.2"
"Grant Hill","https://www.nba.com/stats/player/255/","PHX","https://www.nba.com/stats/team/1610612756/traditional","36","https://www.nba.com/stats/players/traditional/?CF=AGE*E*36","6-8","225","Duke","https://www.nba.com/stats/players/traditional/?College=Duke","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1994","https://www.nba.com/stats/players/traditional/?DraftYear=1994","1","3","82.0","12.0","4.9","2.3","3.9","3.0","13.7","17.3","58.4","10.7"
"Greg Buckner","https://www.nba.com/stats/player/1761/","MEM","https://www.nba.com/stats/team/1610612763/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-4","210","Clemson","https://www.nba.com/stats/players/traditional/?College=Clemson","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","2","53","63.0","2.5","2.1","0.9","-3.3","3.9","12.2","10.8","45.6","10.3"
