"Anchor_anchor__cSc3P","Anchor_anchor__cSc3P href","Anchor_anchor__cSc3P 2","Anchor_anchor__cSc3P href 2","Anchor_anchor__cSc3P 3","Anchor_anchor__cSc3P href 3","tablescraper-selected-row","tablescraper-selected-row 2","Anchor_anchor__cSc3P 4","Anchor_anchor__cSc3P href 4","Anchor_anchor__cSc3P 5","Anchor_anchor__cSc3P href 5","Anchor_anchor__cSc3P 6","Anchor_anchor__cSc3P href 6","tablescraper-selected-row 3","tablescraper-selected-row 4","tablescraper-selected-row 5","tablescraper-selected-row 6","tablescraper-selected-row 7","tablescraper-selected-row 8","tablescraper-selected-row 9","tablescraper-selected-row 10","tablescraper-selected-row 11","tablescraper-selected-row 12","tablescraper-selected-row 13","tablescraper-selected-row 14"
"Allen Iverson","https://www.nba.com/stats/player/947/","PHI","https://www.nba.com/stats/team/1610612755/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-0","165","Georgetown","https://www.nba.com/stats/players/traditional/?College=Georgetown","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1996","https://www.nba.com/stats/players/traditional/?DraftYear=1996","1","1","75.0","30.7","4.0","7.9","0.2","1.6","7.9","34.4","53.2","36.1"
"Alonzo Mourning","https://www.nba.com/stats/player/297/","MIA","https://www.nba.com/stats/team/1610612748/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-10","261","Georgetown","https://www.nba.com/stats/players/traditional/?College=Georgetown","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1992","https://www.nba.com/stats/players/traditional/?DraftYear=1992","1","2","37.0","7.6","5.4","0.5","-3.7","8.2","20.0","22.0","51.5","5.2"
"Amar'e Stoudemire","https://www.nba.com/stats/player/2405/","PHX","https://www.nba.com/stats/team/1610612756/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-10","245","None","https://www.nba.com/stats/players/traditional/?College=None","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","1","9","80.0","26.0","8.9","1.6","10.4","7.9","15.7","28.3","61.7","7.5"
"Anderson Varejao","https://www.nba.com/stats/player/2760/","CLE","https://www.nba.com/stats/team/1610612739/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-10","230","None","https://www.nba.com/stats/players/traditional/?College=None","Brazil","https://www.nba.com/stats/players/traditional/?Country=Brazil","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","2","30","54.0","4.9","4.8","0.5","5.5","12.0","18.0","14.0","53.4","5.0"
"Andre Barrett","https://www.nba.com/stats/player/2857/","ORL","https://www.nba.com/stats/team/1610612753/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","5-10","173","Seton Hall","https://www.nba.com/stats/players/traditional/?College=Seton%20Hall","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","38.0","3.1","1.1","1.8","2.1","2.3","6.0","14.5","44.6","22.7"
"Andre Emmett","https://www.nba.com/stats/player/2765/","MEM","https://www.nba.com/stats/team/1610612763/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-5","230","Texas Tech","https://www.nba.com/stats/players/traditional/?College=Texas%20Tech","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","2","35","8.0","0.9","0.3","0.0","-11.9","0.0","7.4","15.8","42.7","0.0"
"Andre Iguodala","https://www.nba.com/stats/player/2738/","PHI","https://www.nba.com/stats/team/1610612755/traditional","21","https://www.nba.com/stats/players/traditional/?CF=AGE*E*21","6-6","207","Arizona","https://www.nba.com/stats/players/traditional/?College=Arizona","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","9","82.0","9.0","5.7","3.0","0.0","3.3","14.1","12.7","58.0","13.9"
"Andre Miller","https://www.nba.com/stats/player/1889/","DEN","https://www.nba.com/stats/team/1610612743/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-2","200","Utah","https://www.nba.com/stats/players/traditional/?College=Utah","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","8","82.0","13.6","4.1","6.9","3.4","3.7","8.4","19.4","54.1","31.5"
"Andrei Kirilenko","https://www.nba.com/stats/player/1905/","UTA","https://www.nba.com/stats/team/1610612762/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-9","205","None","https://www.nba.com/stats/players/traditional/?College=None","Russia","https://www.nba.com/stats/players/traditional/?Country=Russia","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","24","41.0","15.6","6.2","3.2","3.6","7.4","13.2","21.4","59.9","17.8"
"Andres Nocioni","https://www.nba.com/stats/player/2804/","CHI","https://www.nba.com/stats/team/1610612741/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-7","225","None","https://www.nba.com/stats/players/traditional/?College=None","Argentina","https://www.nba.com/stats/players/traditional/?Country=Argentina","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","81.0","8.4","4.8","1.5","-3.8","3.6","16.6","19.4","48.4","11.1"
"Andrew DeClercq","https://www.nba.com/stats/player/692/","ORL","https://www.nba.com/stats/team/1610612753/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-10","255","Florida","https://www.nba.com/stats/players/traditional/?College=Florida","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1995","https://www.nba.com/stats/players/traditional/?DraftYear=1995","2","34","8.0","1.1","1.3","0.0","-9.4","12.1","7.0","9.5","43.6","0.0"
"Andris Biedrins","https://www.nba.com/stats/player/2740/","GSW","https://www.nba.com/stats/team/1610612744/traditional","19","https://www.nba.com/stats/players/traditional/?CF=AGE*E*19","6-11","240","None","https://www.nba.com/stats/players/traditional/?College=None","Latvia","https://www.nba.com/stats/players/traditional/?Country=Latvia","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","11","30.0","3.6","3.9","0.4","7.2","11.6","17.3","12.2","57.0","4.7"
"Anfernee Hardaway","https://www.nba.com/stats/player/358/","NYK","https://www.nba.com/stats/team/1610612752/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-7","215","Memphis State","https://www.nba.com/stats/players/traditional/?College=Memphis%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1993","https://www.nba.com/stats/players/traditional/?DraftYear=1993","1","3","37.0","7.3","2.4","2.0","-4.9","2.2","8.6","16.5","48.0","14.1"
"Ansu Sesay","https://www.nba.com/stats/player/1738/","GSW","https://www.nba.com/stats/team/1610612744/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-9","225","Mississippi","https://www.nba.com/stats/players/traditional/?College=Mississippi","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","2","30","16.0","3.1","2.4","0.8","-7.3","12.3","14.7","19.7","46.6","17.9"
"Antawn Jamison","https://www.nba.com/stats/player/1712/","WAS","https://www.nba.com/stats/team/1610612764/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-9","230","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","1","4","68.0","19.6","7.6","2.3","1.8","5.8","13.8","23.4","50.6","10.1"
"Anthony Carter","https://www.nba.com/stats/player/1853/","MIN","https://www.nba.com/stats/team/1610612750/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-2","195","Hawaii","https://www.nba.com/stats/players/traditional/?College=Hawaii","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","66.0","2.7","1.0","2.4","1.9","1.8","7.9","16.6","45.4","35.5"
"Anthony Goldwire","https://www.nba.com/stats/player/924/","MIL","https://www.nba.com/stats/team/1610612749/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-2","182","Houston","https://www.nba.com/stats/players/traditional/?College=Houston","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1994","https://www.nba.com/stats/players/traditional/?DraftYear=1994","2","52","33.0","5.2","1.8","2.4","-7.3","2.0","9.6","14.3","57.5","25.2"
"Anthony Johnson","https://www.nba.com/stats/player/1533/","IND","https://www.nba.com/stats/team/1610612754/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-3","190","College of Charleston","https://www.nba.com/stats/players/traditional/?College=College%20of%20Charleston","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1997","https://www.nba.com/stats/players/traditional/?DraftYear=1997","2","39","63.0","8.4","2.8","4.8","0.8","2.0","8.6","16.4","52.6","30.9"
"Anthony Miller","https://www.nba.com/stats/player/292/","ATL","https://www.nba.com/stats/team/1610612737/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-9","255","Michigan State","https://www.nba.com/stats/players/traditional/?College=Michigan%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1994","https://www.nba.com/stats/players/traditional/?DraftYear=1994","2","39","2.0","2.0","0.5","0.5","14.0","0.0","11.1","13.3","66.7","25.0"
"Anthony Peeler","https://www.nba.com/stats/player/324/","WAS","https://www.nba.com/stats/team/1610612764/traditional","35","https://www.nba.com/stats/players/traditional/?CF=AGE*E*35","6-4","208","Missouri","https://www.nba.com/stats/players/traditional/?College=Missouri","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1992","https://www.nba.com/stats/players/traditional/?DraftYear=1992","1","15","40.0","3.8","1.6","1.4","-10.5","2.4","10.3","15.3","48.4","18.0"
"Antoine Walker","https://www.nba.com/stats/player/952/","BOS","https://www.nba.com/stats/team/1610612738/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-9","245","Kentucky","https://www.nba.com/stats/players/traditional/?College=Kentucky","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1996","https://www.nba.com/stats/players/traditional/?DraftYear=1996","1","6","77.0","19.1","9.0","3.4","-9.4","6.1","18.8","26.8","47.8","16.3"
"Antonio Burks","https://www.nba.com/stats/player/2766/","MEM","https://www.nba.com/stats/team/1610612763/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-0","195","Memphis","https://www.nba.com/stats/players/traditional/?College=Memphis","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","2","36","24.0","3.0","0.5","1.2","-6.3","0.5","5.7","17.7","53.4","25.2"
"Antonio Daniels","https://www.nba.com/stats/player/1498/","SEA","https://www.nba.com/stats/team/1610612760/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-4","205","Bowling Green","https://www.nba.com/stats/players/traditional/?College=Bowling%20Green","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1997","https://www.nba.com/stats/players/traditional/?DraftYear=1997","1","4","75.0","11.2","2.3","4.1","4.7","1.0","7.7","18.5","55.7","26.1"
"Antonio Davis","https://www.nba.com/stats/player/213/","CHI","https://www.nba.com/stats/team/1610612741/traditional","36","https://www.nba.com/stats/players/traditional/?CF=AGE*E*36","6-9","245","Texas-El Paso","https://www.nba.com/stats/players/traditional/?College=Texas-El%20Paso","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1990","https://www.nba.com/stats/players/traditional/?DraftYear=1990","2","45","72.0","7.0","5.9","1.1","1.0","8.1","14.8","14.3","51.6","7.1"
"Antonio McDyess","https://www.nba.com/stats/player/686/","DET","https://www.nba.com/stats/team/1610612765/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-9","245","Alabama","https://www.nba.com/stats/players/traditional/?College=Alabama","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1995","https://www.nba.com/stats/players/traditional/?DraftYear=1995","1","2","77.0","9.6","6.3","0.9","0.7","10.2","18.1","19.8","54.2","7.3"
"Austin Croshere","https://www.nba.com/stats/player/1506/","IND","https://www.nba.com/stats/team/1610612754/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-10","242","Providence","https://www.nba.com/stats/players/traditional/?College=Providence","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1997","https://www.nba.com/stats/players/traditional/?DraftYear=1997","1","12","73.0","8.9","5.1","1.3","-5.2","6.0","16.2","18.0","53.1","9.9"
"Awvee Storey","https://www.nba.com/stats/player/2852/","NJN","https://www.nba.com/stats/team/1610612751/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-6","225","Arizona State","https://www.nba.com/stats/players/traditional/?College=Arizona%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","9.0","0.9","0.6","0.1","-15.3","12.1","3.2","17.5","36.8","7.1"
"Baron Davis","https://www.nba.com/stats/player/1884/","GSW","https://www.nba.com/stats/team/1610612744/traditional","26","https://www.nba.com/stats/players/traditional/?CF=AGE*E*26","6-3","223","UCLA","https://www.nba.com/stats/players/traditional/?College=UCLA","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1999","https://www.nba.com/stats/players/traditional/?DraftYear=1999","1","3","46.0","19.2","3.8","7.9","2.1","1.9","9.0","27.3","51.5","39.1"
"Ben Gordon","https://www.nba.com/stats/player/2732/","CHI","https://www.nba.com/stats/team/1610612741/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-3","200","Connecticut","https://www.nba.com/stats/players/traditional/?College=Connecticut","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","3","82.0","15.1","2.6","2.0","4.2","2.7","7.4","29.4","52.6","16.5"
"Ben Handlogten","https://www.nba.com/stats/player/1052/","UTA","https://www.nba.com/stats/team/1610612762/traditional","31","https://www.nba.com/stats/players/traditional/?CF=AGE*E*31","6-10","240","Western Michigan","https://www.nba.com/stats/players/traditional/?College=Western%20Michigan","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","21.0","4.5","3.1","0.6","-8.3","9.1","17.9","16.8","52.5","7.5"
"Ben Wallace","https://www.nba.com/stats/player/1112/","DET","https://www.nba.com/stats/team/1610612765/traditional","30","https://www.nba.com/stats/players/traditional/?CF=AGE*E*30","6-9","240","Virginia Union","https://www.nba.com/stats/players/traditional/?College=Virginia%20Union","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","74.0","9.7","12.2","1.7","7.1","11.1","22.7","15.0","45.9","7.5"
"Beno Udrih","https://www.nba.com/stats/player/2757/","SAS","https://www.nba.com/stats/team/1610612759/traditional","22","https://www.nba.com/stats/players/traditional/?CF=AGE*E*22","6-3","200","None","https://www.nba.com/stats/players/traditional/?College=None","Slovenia","https://www.nba.com/stats/players/traditional/?Country=Slovenia","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","1","28","80.0","5.9","1.0","1.9","5.1","1.4","5.8","19.8","54.9","23.3"
"Bernard Robinson","https://www.nba.com/stats/player/2774/","CHA","https://www.nba.com/stats/team/1610612766/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-6","210","Michigan","https://www.nba.com/stats/players/traditional/?College=Michigan","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2004","https://www.nba.com/stats/players/traditional/?DraftYear=2004","2","45","31.0","3.0","1.5","1.0","-13.8","3.9","10.2","14.2","50.3","16.9"
"Billy Thomas","https://www.nba.com/stats/player/2873/","NJN","https://www.nba.com/stats/team/1610612751/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","6-5","218","Kansas","https://www.nba.com/stats/players/traditional/?College=Kansas","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","25.0","3.7","1.4","0.7","-1.1","2.1","8.8","14.1","47.0","7.8"
"Bo Outlaw","https://www.nba.com/stats/player/448/","PHX","https://www.nba.com/stats/team/1610612756/traditional","34","https://www.nba.com/stats/players/traditional/?CF=AGE*E*34","6-8","220","Houston","https://www.nba.com/stats/players/traditional/?College=Houston","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","39.0","0.7","1.4","0.3","-9.2","7.0","15.9","9.1","38.2","9.8"
"Bob Sura","https://www.nba.com/stats/player/682/","HOU","https://www.nba.com/stats/team/1610612745/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-5","200","Florida State","https://www.nba.com/stats/players/traditional/?College=Florida%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1995","https://www.nba.com/stats/players/traditional/?DraftYear=1995","1","17","61.0","10.3","5.5","5.2","4.3","4.3","13.7","17.4","53.3","26.6"
"Bobby Jackson","https://www.nba.com/stats/player/1517/","SAC","https://www.nba.com/stats/team/1610612758/traditional","32","https://www.nba.com/stats/players/traditional/?CF=AGE*E*32","6-1","185","Minnesota","https://www.nba.com/stats/players/traditional/?College=Minnesota","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1997","https://www.nba.com/stats/players/traditional/?DraftYear=1997","1","23","25.0","12.0","3.4","2.4","3.9","4.0","10.8","24.6","53.7","19.5"
"Bobby Simmons","https://www.nba.com/stats/player/2250/","LAC","https://www.nba.com/stats/team/1610612746/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","6-6","228","DePaul","https://www.nba.com/stats/players/traditional/?College=DePaul","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","2","41","75.0","16.4","5.9","2.7","1.3","4.9","11.6","20.4","54.0","12.6"
"Bonzi Wells","https://www.nba.com/stats/player/1719/","MEM","https://www.nba.com/stats/team/1610612763/traditional","28","https://www.nba.com/stats/players/traditional/?CF=AGE*E*28","6-5","210","Ball State","https://www.nba.com/stats/players/traditional/?College=Ball%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1998","https://www.nba.com/stats/players/traditional/?DraftYear=1998","1","11","69.0","10.4","3.3","1.2","-1.3","3.5","13.1","24.6","51.5","10.6"
"Boris Diaw","https://www.nba.com/stats/player/2564/","ATL","https://www.nba.com/stats/team/1610612737/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-8","215","None","https://www.nba.com/stats/players/traditional/?College=None","France","https://www.nba.com/stats/players/traditional/?Country=France","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","1","21","66.0","4.8","2.6","2.3","-6.7","4.4","10.5","15.3","47.9","20.2"
"Bostjan Nachbar","https://www.nba.com/stats/player/2411/","NOH","https://www.nba.com/stats/team/1610612740/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-9","221","None","https://www.nba.com/stats/players/traditional/?College=None","Slovenia","https://www.nba.com/stats/players/traditional/?Country=Slovenia","2002","https://www.nba.com/stats/players/traditional/?DraftYear=2002","1","15","71.0","7.0","2.6","1.0","-6.3","1.8","12.6","18.4","53.4","10.2"
"Brad Miller","https://www.nba.com/stats/player/1802/","SAC","https://www.nba.com/stats/team/1610612758/traditional","29","https://www.nba.com/stats/players/traditional/?CF=AGE*E*29","7-0","261","Purdue","https://www.nba.com/stats/players/traditional/?College=Purdue","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","56.0","15.6","9.3","3.9","5.1","6.8","17.7","17.3","59.6","16.0"
"Brandin Knight","https://www.nba.com/stats/player/2688/","HOU","https://www.nba.com/stats/team/1610612745/traditional","23","https://www.nba.com/stats/players/traditional/?CF=AGE*E*23","6-0","180","Pittsburgh","https://www.nba.com/stats/players/traditional/?College=Pittsburgh","USA","https://www.nba.com/stats/players/traditional/?Country=USA","Undrafted","https://www.nba.com/stats/players/traditional/?DraftPick=Undrafted","Undrafted","Undrafted","1.0","0.0","0.0","1.0","-6.7","0.0","0.0","12.5","0.0","33.3"
"Brandon Hunter","https://www.nba.com/stats/player/2599/","ORL","https://www.nba.com/stats/team/1610612753/traditional","24","https://www.nba.com/stats/players/traditional/?CF=AGE*E*24","6-7","266","Ohio","https://www.nba.com/stats/players/traditional/?College=Ohio","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2003","https://www.nba.com/stats/players/traditional/?DraftYear=2003","2","56","31.0","3.1","2.2","0.1","-3.5","10.8","18.3","20.7","52.7","2.3"
"Brendan Haywood","https://www.nba.com/stats/player/2217/","WAS","https://www.nba.com/stats/team/1610612764/traditional","25","https://www.nba.com/stats/players/traditional/?CF=AGE*E*25","7-0","266","North Carolina","https://www.nba.com/stats/players/traditional/?College=North%20Carolina","USA","https://www.nba.com/stats/players/traditional/?Country=USA","2001","https://www.nba.com/stats/players/traditional/?DraftYear=2001","1","20","68.0","9.4","6.8","0.8","6.0","10.5","13.5","14.8","58.8","4.7"
"Brent Barry","https://www.nba.com/stats/player/699/","SAS","https://www.nba.com/stats/team/1610612759/traditional","33","https://www.nba.com/stats/players/traditional/?CF=AGE*E*33","6-7","210","Oregon State","https://www.nba.com/stats/players/traditional/?College=Oregon%20State","USA","https://www.nba.com/stats/players/traditional/?Country=USA","1995","https://www.nba.com/stats/players/traditional/?DraftYear=1995","1","15","81.0","7.4","2.3","2.2","6.3","1.7","9.5","14.8","58.0","16.8"
